trade_id,transaction_id,first_name,surname,gender,stock_name,exchange,trade_type,trade_date,open_price,high_price,low_price,close_price,trade_volume,payment_method
TRD0101915,TXN749379,AnANYA,IyeR,female,ICICIBANK,NSE,delivery,20-07-2024,4974,2678,2492,1683,583249,credit card
TRD0101920,TXN929703,ARjuN,MEHTA,M,LT,BSE,intraday,31-07-2024,1730,3130,3751,4580,289676,credit card
TRD0101912,TXN711168,AMIt,GUpTA,M,RELIANCE,BSE,options,2024-07-22,2823,1731,1720,3005,641941,credit card
TRD0101919,TXN651347,snehA,daS,female,NTPC,NSE,futures,07-2024-23,4200,5092,2193,3057,910066,net banking
TRD0101913,TXN510825,POoja,sINGH,F,INFY,BSE,options,2024-07-24,4618,4198,4277,4886,920123,upi
TRD0101912,TXN220494,amIt,guPTa,M,ONGC,NSE,delivery,2024-07-25,1015,1625,2217,3337,643874,credit card
TRD0101912,TXN198919,aMiT,GUPtA,M,RELIANCE,BSE,futures,2024/07/26,4913,2400,4522,2296,686738,credit card
TRD0101911,TXN464065,NeHa,vErmA,female,INFY,BSE,delivery,31-07-2024,4116,3588,3023,2206,374719,credit card
TRD0101924,TXN457277,iShA,kHAn,female,ADANIPORTS,BSE,options,07-28-2024,1172,4543,2102,521,715787,net banking
TRD0101921,TXN269386,rANI,cHaTTerjeE,F,INFY,NSE,delivery,07-2024-01,2939,1215,3124,3008,237772,upi
TRD0101922,TXN398251,DEEPak,Tiwari,male,HDFCBANK,BSE,options,07-02-2024,4155,2538,4130,3429,521246,upi
TRD0101911,TXN345531,NEha,VERMa,female,TCS,NSE,options,07-03-2024,2584,3273,3324,578,856002,credit card
TRD0101913,TXN411089,poojA,SiNgH,F,HDFCBANK,BSE,delivery,07-2024-04,3296,1823,969,3774,77901,debit card
TRD0101923,TXN596851,mANIsh,agArWAl,M,ICICIBANK,NSE,delivery,07-05-2024,1772,1025,2259,2601,210845,upi
TRD0101917,TXN445704,KAVIta,jAiN,F,INFY,BSE,intraday,07-06-2024,2204,5050,3122,2477,37756,credit card
TRD0101921,TXN930784,raNI,cHaTterJEE,F,INFY,NSE,options,2024/07/07,2120,4600,3201,2666,402126,credit card
TRD0101911,TXN518844,nEHa,Verma,female,SBIN,NSE,delivery,08/07/2024,2896,2601,4461,3007,939274,debit card
TRD0101914,TXN341514,rOHIT,PATEl,male,RELIANCE,NSE,delivery,07-2024-09,1000,2395,4034,4938,534476,net banking
TRD0101924,TXN596489,IShA,kHAn,female,ADANIPORTS,BSE,intraday,07-10-2024,569,977,4930,4126,366474,credit card
TRD0101915,TXN381213,aNANyA,Iyer,female,NTPC,NSE,intraday,2024/07/11,4296,4940,2702,1205,787048,credit card
TRD0101921,TXN802270,rAnI,ChaTTErjEE,F,HDFCBANK,BSE,options,12-07-2024,2422,4294,2406,2178,620105,credit card
TRD0101923,TXN661449,Manish,agaRwaL,M,LT,BSE,futures,2024/07/13,1613,2980,535,4114,737067,credit card
TRD0101916,TXN385122,SuReSH,MIsHrA,M,LT,BSE,delivery,14/07/2024,3113,1165,773,3158,60844,upi
TRD0101915,TXN875463,AnAnya,iYer,female,NTPC,BSE,delivery,2024/07/15,3311,4305,1361,4889,329358,upi
TRD0101922,TXN178441,dEePak,tiWARi,male,TCS,NSE,futures,31-07-2024,1195,2424,3870,3783,761197,debit card
TRD0101920,TXN745082,aRJUn,mehtA,M,INFY,NSE,intraday,31-07-2024,1000,3527,4929,638,533715,upi
TRD0101923,TXN629231,mANish,agArWAl,M,RELIANCE,BSE,delivery,31-07-2024,1637,3438,3553,1628,188288,credit card
TRD0101912,TXN268062,amIT,Gupta,M,TCS,NSE,delivery,07-19-2024,880,2418,3224,1264,211173,net banking
TRD0101918,TXN960820,vIKRAm,NaIDu,male,INFY,BSE,futures,07-20-2024,549,4643,1471,4593,413113,credit card
TRD0101920,TXN748403,ArjuN,Mehta,M,SBIN,NSE,options,07-2024-21,2581,3899,2543,5014,902108,upi
TRD0101919,TXN379917,snehA,das,female,RELIANCE,BSE,futures,2024/07/22,2615,1222,1774,880,858973,net banking
TRD0101916,TXN248067,sUResH,MIsHrA,M,SBIN,BSE,options,23/07/2024,1470,2794,4539,3997,236013,upi
TRD0101912,TXN545336,amiT,GUPTa,M,TCS,NSE,intraday,24/07/2024,4189,2605,4065,3171,352210,debit card
TRD0101918,TXN998520,ViKRaM,NAIDU,male,NTPC,NSE,options,31-07-2024,1779,3953,4650,1163,284197,upi
TRD0101913,TXN894428,pOOjA,Singh,F,ONGC,NSE,futures,07-2024-26,917,4734,3103,3420,769585,credit card
TRD0101922,TXN419982,DEEpak,tiwArI,male,INFY,NSE,delivery,27-07-2024,4361,4393,1654,1357,486437,debit card
TRD0101910,TXN557445,rAhUL,sHARmA,male,LT,NSE,delivery,2024/07/28,2571,3373,2624,3174,500030,net banking
TRD0101910,TXN480009,RAhUl,SHarmA,male,TCS,NSE,options,2024-07-01,3530,4351,3368,2616,607185,credit card
TRD0101914,TXN706904,rohIt,paTEl,male,TCS,BSE,delivery,2024-07-02,3816,1914,904,5095,838740,upi
TRD0101912,TXN154500,AmIt,gUpta,M,SBIN,NSE,options,03/07/2024,1079,633,2114,2485,584221,upi
TRD0101915,TXN623721,AnANYA,IyeR,female,RELIANCE,NSE,delivery,04-07-2024,2295,4863,1830,1050,33078,net banking
TRD0101920,TXN753945,ARjuN,MEHTA,M,ICICIBANK,NSE,intraday,07-2024-05,3042,1231,4501,4861,190984,debit card
TRD0101912,TXN246314,AMIt,GUpTA,M,SBIN,NSE,options,31-07-2024,4196,5110,3879,4152,799045,credit card
TRD0101919,TXN527585,snehA,daS,female,LT,BSE,intraday,2024/07/07,3629,3391,4769,1620,898129,credit card
TRD0101913,TXN215263,POoja,sINGH,F,LT,NSE,delivery,2024-07-08,2304,1519,4167,5012,97722,credit card
TRD0101912,TXN432009,amIt,guPTa,M,ICICIBANK,NSE,options,09/07/2024,1741,2677,3517,2032,67770,upi
TRD0101912,TXN722366,aMiT,GUPtA,M,INFY,NSE,options,10/07/2024,1849,1539,851,3294,611767,net banking
TRD0101911,TXN539728,NeHa,vErmA,female,RELIANCE,BSE,futures,31-07-2024,2707,4022,3426,3930,497575,upi
TRD0101924,TXN222217,iShA,kHAn,female,ONGC,BSE,futures,2024-07-12,1852,642,1155,3701,797822,upi
TRD0101921,TXN972421,rANI,cHaTTerjeE,F,ONGC,BSE,delivery,2024/07/13,3545,4791,2255,5093,720770,debit card
TRD0101922,TXN241252,DEEPak,Tiwari,male,ADANIPORTS,NSE,futures,14-07-2024,3870,4062,3270,3091,936331,upi
TRD0101911,TXN710379,NEha,VERMa,female,RELIANCE,BSE,futures,15-07-2024,3466,3868,3116,1013,108124,net banking
TRD0101913,TXN608003,poojA,SiNgH,F,ADANIPORTS,NSE,intraday,07-16-2024,4118,883,3459,2166,760191,net banking
TRD0101923,TXN813331,mANIsh,agArWAl,M,ICICIBANK,BSE,delivery,17-07-2024,1587,1541,2725,743,974405,net banking
TRD0101917,TXN958094,KAVIta,jAiN,F,LT,BSE,futures,07-18-2024,3739,1363,2940,1216,382998,debit card
TRD0101921,TXN824148,raNI,cHaTterJEE,F,NTPC,NSE,futures,19/07/2024,4641,3043,3708,3569,509570,net banking
TRD0101911,TXN798941,nEHa,Verma,female,SBIN,BSE,delivery,31-07-2024,4504,2193,3775,1710,843100,upi
TRD0101914,TXN494114,rOHIT,PATEl,male,HDFCBANK,BSE,intraday,21-07-2024,3422,3603,2026,3678,391211,net banking
TRD0101924,TXN226566,IShA,kHAn,female,TCS,NSE,futures,07-2024-22,2770,2363,509,3831,937043,net banking
TRD0101915,TXN446854,aNANyA,Iyer,female,HDFCBANK,NSE,intraday,2024-07-23,732,4251,4682,1531,430024,credit card
TRD0101921,TXN141583,rAnI,ChaTTErjEE,F,TCS,NSE,futures,07-2024-24,4130,4339,723,566,757684,upi
TRD0101923,TXN420108,Manish,agaRwaL,M,HDFCBANK,BSE,delivery,25/07/2024,4386,2406,2484,2677,892395,debit card
TRD0101916,TXN862378,SuReSH,MIsHrA,M,HDFCBANK,BSE,intraday,26-07-2024,4542,2589,549,2693,190390,upi
TRD0101915,TXN664986,AnAnya,iYer,female,ICICIBANK,BSE,intraday,2024-07-27,762,2051,2238,2943,965238,debit card
TRD0101922,TXN256570,dEePak,tiWARi,male,TCS,BSE,delivery,2024-07-28,667,535,4984,2969,753194,upi
TRD0101920,TXN990160,aRJUn,mehtA,M,TCS,NSE,delivery,01/07/2024,1531,4884,918,4177,375532,upi
TRD0101923,TXN432705,mANish,agArWAl,M,SBIN,NSE,options,02-07-2024,4815,4807,2494,1290,326900,upi
TRD0101912,TXN258919,amIT,Gupta,M,HDFCBANK,BSE,delivery,03/07/2024,2497,1958,3324,4921,718392,credit card
TRD0101918,TXN237979,vIKRAm,NaIDu,male,ONGC,NSE,intraday,07-2024-04,3038,2643,1546,782,529145,debit card
TRD0101920,TXN907290,ArjuN,Mehta,M,NTPC,NSE,futures,05-07-2024,3919,741,1324,726,94309,credit card
TRD0101919,TXN950001,snehA,das,female,HDFCBANK,BSE,options,06-07-2024,3942,3154,2865,3506,389978,upi
TRD0101916,TXN109785,sUResH,MIsHrA,M,NTPC,BSE,intraday,2024/07/07,4646,5016,3884,3331,520891,net banking
TRD0101912,TXN586495,amiT,GUPTa,M,RELIANCE,BSE,intraday,2024-07-08,1258,3379,3193,2094,817838,net banking
TRD0101918,TXN436427,ViKRaM,NAIDU,male,INFY,NSE,delivery,09-07-2024,2970,2978,3053,1004,178245,credit card
TRD0101913,TXN904032,pOOjA,Singh,F,SBIN,BSE,delivery,2024/07/10,2748,2311,4123,4491,325275,credit card
TRD0101922,TXN591882,DEEpak,tiwArI,male,HDFCBANK,BSE,futures,31-07-2024,1625,4552,3901,2797,592280,net banking
TRD0101910,TXN904380,rAhUL,sHARmA,male,LT,NSE,intraday,12-07-2024,3433,4814,4733,2760,68212,credit card
TRD0101910,TXN350917,RAhUl,SHarmA,male,LT,NSE,delivery,31-07-2024,2268,4966,1094,2952,157781,upi
TRD0101914,TXN783220,rohIt,paTEl,male,LT,NSE,delivery,14-07-2024,2484,4870,1089,1582,188203,credit card
