trade_id,transaction_id,first_name,surname,gender,stock_name,exchange,trade_type,trade_date,open_price,high_price,low_price,close_price,trade_volume,payment_method
TRD0101915,TXN802504,AnANYA,IyeR,female,TCS,BSE,intraday,05-24-2024,4291,1095,3841,1809,335070,credit card
TRD0101920,TXN852403,ARjuN,MEHTA,M,NTPC,BSE,options,05-25-2024,1516,4241,3528,2681,278689,debit card
TRD0101912,TXN544203,AMIt,GUpTA,M,NTPC,NSE,futures,05-26-2024,597,4858,3338,2302,654545,credit card
TRD0101919,TXN746389,snehA,daS,female,ICICIBANK,NSE,futures,05-2024-27,3222,1463,3673,2225,366647,upi
TRD0101913,TXN328914,POoja,sINGH,F,INFY,NSE,intraday,28-05-2024,2356,596,1419,3683,520390,debit card
TRD0101912,TXN328789,amIt,guPTa,M,HDFCBANK,BSE,options,2024-05-01,4183,2614,1107,1117,533077,credit card
TRD0101912,TXN857873,aMiT,GUPtA,M,ONGC,BSE,options,05-02-2024,2939,4016,4195,3393,493817,debit card
TRD0101911,TXN840613,NeHa,vErmA,female,NTPC,BSE,intraday,03-05-2024,3268,2265,4214,2149,784630,net banking
TRD0101924,TXN877527,iShA,kHAn,female,ONGC,NSE,delivery,05-2024-04,2278,3276,4765,3777,354457,debit card
TRD0101921,TXN968492,rANI,cHaTTerjeE,F,INFY,NSE,options,31-05-2024,1519,2127,1362,1832,553075,debit card
TRD0101922,TXN174649,DEEPak,Tiwari,male,INFY,BSE,intraday,05-2024-06,4249,2233,2172,1394,391019,net banking
TRD0101911,TXN709904,NEha,VERMa,female,LT,NSE,intraday,2024-05-07,3902,4173,3545,2305,470273,upi
TRD0101913,TXN700157,poojA,SiNgH,F,NTPC,NSE,intraday,08-05-2024,4332,1277,3480,4807,731201,debit card
TRD0101923,TXN536615,mANIsh,agArWAl,M,TCS,BSE,delivery,2024-05-09,4938,4983,1893,795,285167,credit card
TRD0101917,TXN909999,KAVIta,jAiN,F,TCS,BSE,futures,10-05-2024,2524,2741,2185,3095,211585,credit card
TRD0101921,TXN506322,raNI,cHaTterJEE,F,RELIANCE,NSE,futures,05-11-2024,1037,1447,3742,1958,82912,upi
TRD0101911,TXN489048,nEHa,Verma,female,SBIN,NSE,futures,05-12-2024,2132,4520,4964,4943,318679,net banking
TRD0101914,TXN209027,rOHIT,PATEl,male,INFY,BSE,delivery,05-13-2024,4395,713,3893,4621,753695,debit card
TRD0101924,TXN372586,IShA,kHAn,female,SBIN,NSE,options,05-2024-14,3901,5029,1383,4166,902179,upi
TRD0101915,TXN949895,aNANyA,Iyer,female,LT,BSE,intraday,2024-05-15,2882,4867,4508,3380,251785,credit card
TRD0101921,TXN751989,rAnI,ChaTTErjEE,F,SBIN,NSE,options,2024-05-16,2912,994,2490,4927,767580,upi
TRD0101923,TXN755695,Manish,agaRwaL,M,LT,BSE,delivery,05-17-2024,3117,3803,2096,4177,360662,upi
TRD0101916,TXN771972,SuReSH,MIsHrA,M,INFY,NSE,options,18-05-2024,3278,4229,1925,4702,183771,debit card
TRD0101915,TXN826704,AnAnya,iYer,female,ADANIPORTS,BSE,delivery,19/05/2024,2671,1469,807,3974,274184,credit card
TRD0101922,TXN964565,dEePak,tiWARi,male,RELIANCE,BSE,futures,05-20-2024,3896,1840,548,1191,905009,net banking
TRD0101920,TXN736395,aRJUn,mehtA,M,HDFCBANK,BSE,delivery,05-2024-21,3102,3845,1911,1567,118218,net banking
TRD0101923,TXN590737,mANish,agArWAl,M,INFY,NSE,options,05-22-2024,1508,604,3152,4897,731014,debit card
TRD0101912,TXN794541,amIT,Gupta,M,ONGC,NSE,options,05-2024-23,2525,2037,4268,4828,39400,net banking
TRD0101918,TXN403727,vIKRAm,NaIDu,male,NTPC,NSE,intraday,2024/05/24,2053,3353,2965,1968,344662,net banking
TRD0101920,TXN707404,ArjuN,Mehta,M,NTPC,BSE,delivery,2024/05/25,920,713,2314,2233,133831,debit card
TRD0101919,TXN460620,snehA,das,female,ADANIPORTS,BSE,intraday,26-05-2024,3318,2898,742,4469,934868,credit card
TRD0101916,TXN193951,sUResH,MIsHrA,M,NTPC,BSE,options,2024/05/27,1984,4345,1099,1583,46812,upi
TRD0101912,TXN739505,amiT,GUPTa,M,ADANIPORTS,BSE,options,2024-05-28,2086,4114,2642,1168,510579,credit card
TRD0101918,TXN430978,ViKRaM,NAIDU,male,INFY,BSE,futures,01-05-2024,1552,1245,2163,5095,308113,debit card
TRD0101913,TXN838690,pOOjA,Singh,F,LT,NSE,intraday,05-2024-02,4932,4013,2327,3368,757814,net banking
TRD0101922,TXN931562,DEEpak,tiwArI,male,INFY,NSE,options,05-03-2024,2923,3520,4554,3822,677683,credit card
TRD0101910,TXN780911,rAhUL,sHARmA,male,TCS,BSE,delivery,04/05/2024,4916,1505,3573,1305,943982,debit card
TRD0101910,TXN126350,RAhUl,SHarmA,male,ADANIPORTS,NSE,delivery,2024-05-05,4425,4749,4250,757,249010,upi
TRD0101914,TXN798031,rohIt,paTEl,male,SBIN,NSE,delivery,05-06-2024,3535,4730,1525,973,650691,debit card
TRD0101912,TXN771493,AmIt,gUpta,M,ICICIBANK,BSE,options,2024/05/07,3426,1562,2343,1206,128934,credit card
TRD0101915,TXN678965,AnANYA,IyeR,female,SBIN,NSE,options,05-08-2024,4536,4355,1818,3379,544858,debit card
TRD0101920,TXN906466,ARjuN,MEHTA,M,LT,NSE,intraday,05-09-2024,4740,1047,3785,4439,944618,net banking
TRD0101912,TXN893237,AMIt,GUpTA,M,SBIN,BSE,delivery,10/05/2024,4871,1703,3510,1834,584362,net banking
TRD0101919,TXN141827,snehA,daS,female,SBIN,BSE,delivery,2024/05/11,1696,4643,3803,1218,949200,upi
TRD0101913,TXN560476,POoja,sINGH,F,LT,BSE,delivery,2024/05/12,500,1239,1382,3873,673301,upi
TRD0101912,TXN391419,amIt,guPTa,M,LT,NSE,options,05-13-2024,3617,1945,732,3635,42142,debit card
TRD0101912,TXN849855,aMiT,GUPtA,M,INFY,NSE,futures,14-05-2024,2909,1032,1836,883,908866,net banking
TRD0101911,TXN794602,NeHa,vErmA,female,ICICIBANK,BSE,options,31-05-2024,4289,2857,2893,3464,72420,credit card
TRD0101924,TXN431695,iShA,kHAn,female,ICICIBANK,NSE,futures,05-16-2024,4461,824,2879,1113,308674,debit card
TRD0101921,TXN389605,rANI,cHaTTerjeE,F,INFY,NSE,futures,2024-05-17,1073,3648,2091,4688,53823,upi
TRD0101922,TXN875902,DEEPak,Tiwari,male,LT,NSE,options,31-05-2024,4817,1056,511,3696,117500,net banking
TRD0101911,TXN335731,NEha,VERMa,female,ICICIBANK,NSE,delivery,05-19-2024,4766,4518,457,822,468621,upi
TRD0101913,TXN280055,poojA,SiNgH,F,HDFCBANK,NSE,intraday,2024/05/20,2709,711,940,581,266135,upi
TRD0101923,TXN243923,mANIsh,agArWAl,M,HDFCBANK,BSE,intraday,2024-05-21,1252,1108,4670,4981,298100,upi
TRD0101917,TXN537358,KAVIta,jAiN,F,SBIN,BSE,futures,2024-05-22,2222,1822,4062,3640,58452,net banking
TRD0101921,TXN488396,raNI,cHaTterJEE,F,TCS,BSE,futures,31-05-2024,913,1999,4267,1617,893630,credit card
TRD0101911,TXN443444,nEHa,Verma,female,HDFCBANK,NSE,intraday,05-2024-24,2893,3226,2141,602,584825,credit card
TRD0101914,TXN130923,rOHIT,PATEl,male,ICICIBANK,NSE,intraday,2024-05-25,4406,4910,3292,3513,416059,upi
TRD0101924,TXN666088,IShA,kHAn,female,ADANIPORTS,BSE,intraday,26/05/2024,1410,4416,3906,4458,955518,debit card
TRD0101915,TXN757749,aNANyA,Iyer,female,NTPC,BSE,intraday,2024/05/27,1652,4241,2894,1777,632487,debit card
TRD0101921,TXN335716,rAnI,ChaTTErjEE,F,NTPC,BSE,intraday,05-28-2024,1404,1491,1433,3800,417794,debit card
TRD0101923,TXN686026,Manish,agaRwaL,M,RELIANCE,BSE,futures,01-05-2024,2361,3380,2771,2602,88382,upi
TRD0101916,TXN485563,SuReSH,MIsHrA,M,TCS,NSE,futures,31-05-2024,1696,3718,3280,4667,458553,credit card
TRD0101915,TXN286972,AnAnya,iYer,female,SBIN,BSE,intraday,2024-05-03,1315,3205,3035,1233,121173,net banking
TRD0101922,TXN694819,dEePak,tiWARi,male,TCS,NSE,options,04-05-2024,3359,2949,2638,629,147838,upi
TRD0101920,TXN813341,aRJUn,mehtA,M,ADANIPORTS,NSE,delivery,05-2024-05,1725,1449,1318,3808,917307,credit card
TRD0101923,TXN527754,mANish,agArWAl,M,ONGC,NSE,delivery,31-05-2024,1006,2298,3786,4864,883694,debit card
TRD0101912,TXN404077,amIT,Gupta,M,ADANIPORTS,BSE,options,2024/05/07,1286,1666,2755,3944,513021,debit card
TRD0101918,TXN334940,vIKRAm,NaIDu,male,ADANIPORTS,BSE,delivery,08-05-2024,3145,4929,3447,3073,547655,debit card
TRD0101920,TXN428829,ArjuN,Mehta,M,ICICIBANK,NSE,intraday,09-05-2024,967,833,2683,1724,166098,upi
TRD0101919,TXN465676,snehA,das,female,ADANIPORTS,NSE,intraday,05-2024-10,4123,788,1196,2077,256698,credit card
TRD0101916,TXN262270,sUResH,MIsHrA,M,NTPC,NSE,intraday,11/05/2024,2420,3773,3611,3339,847721,upi
TRD0101912,TXN159939,amiT,GUPTa,M,NTPC,NSE,options,05-12-2024,3453,1955,767,892,236875,credit card
TRD0101918,TXN127882,ViKRaM,NAIDU,male,NTPC,BSE,intraday,2024/05/13,507,4458,3139,5071,407002,credit card
TRD0101913,TXN859611,pOOjA,Singh,F,SBIN,BSE,futures,14/05/2024,2996,5097,2926,1417,607483,upi
TRD0101922,TXN335759,DEEpak,tiwArI,male,ICICIBANK,NSE,delivery,05-15-2024,1132,4299,2335,4794,729450,debit card
TRD0101910,TXN923895,rAhUL,sHARmA,male,RELIANCE,NSE,options,16/05/2024,1852,2993,2510,5015,193838,credit card
TRD0101910,TXN751775,RAhUl,SHarmA,male,RELIANCE,BSE,delivery,2024-05-17,2089,2108,4192,3478,118779,upi
TRD0101914,TXN455921,rohIt,paTEl,male,RELIANCE,NSE,futures,2024/05/18,3160,4240,2811,4856,774185,credit card
TRD0101912,TXN390261,AmIt,gUpta,M,ONGC,NSE,delivery,2024/05/19,1754,2127,4767,5030,34142,upi
TRD0101915,TXN975896,AnANYA,IyeR,female,RELIANCE,BSE,intraday,20/05/2024,4887,4305,1258,1074,313747,credit card
TRD0101920,TXN588042,ARjuN,MEHTA,M,INFY,NSE,options,2024-05-21,951,588,4155,3984,234881,credit card
TRD0101912,TXN300086,AMIt,GUpTA,M,SBIN,NSE,options,05-22-2024,2647,4582,1006,2123,834878,debit card
TRD0101919,TXN574135,snehA,daS,female,ONGC,BSE,futures,2024/05/23,4021,3935,2085,3771,507886,credit card
TRD0101913,TXN284225,POoja,sINGH,F,RELIANCE,BSE,intraday,24-05-2024,4654,1135,2237,4812,222918,credit card
TRD0101912,TXN464025,amIt,guPTa,M,INFY,NSE,futures,25/05/2024,2924,2595,1774,5048,491447,net banking
TRD0101912,TXN429097,aMiT,GUPtA,M,LT,BSE,futures,31-05-2024,4396,1729,4241,1244,84016,credit card
TRD0101911,TXN858818,NeHa,vErmA,female,HDFCBANK,BSE,intraday,27/05/2024,2149,3471,1700,4031,851198,debit card
TRD0101924,TXN488643,iShA,kHAn,female,NTPC,BSE,options,28/05/2024,2031,5049,544,2577,64390,credit card
TRD0101921,TXN410496,rANI,cHaTTerjeE,F,NTPC,BSE,options,05-2024-01,4182,2794,3869,4354,619396,net banking
TRD0101922,TXN801775,DEEPak,Tiwari,male,TCS,BSE,delivery,05-02-2024,2139,4410,4331,4611,713865,net banking
TRD0101911,TXN704940,NEha,VERMa,female,RELIANCE,BSE,intraday,2024/05/03,1906,839,4588,862,631661,credit card
TRD0101913,TXN259801,poojA,SiNgH,F,HDFCBANK,BSE,options,31-05-2024,3835,807,2655,3375,500371,upi
TRD0101923,TXN167121,mANIsh,agArWAl,M,NTPC,NSE,delivery,31-05-2024,1067,3317,2663,4875,528104,upi
TRD0101917,TXN535553,KAVIta,jAiN,F,HDFCBANK,BSE,intraday,31-05-2024,4110,1536,4972,881,64487,credit card
TRD0101921,TXN985887,raNI,cHaTterJEE,F,INFY,NSE,delivery,31-05-2024,1266,2006,2242,799,336727,upi
TRD0101911,TXN259707,nEHa,Verma,female,ICICIBANK,NSE,delivery,31-05-2024,2440,2177,3778,3434,329129,credit card
TRD0101914,TXN936867,rOHIT,PATEl,male,TCS,BSE,delivery,09-05-2024,1519,2933,2287,725,611409,debit card
TRD0101924,TXN785038,IShA,kHAn,female,INFY,BSE,intraday,10/05/2024,4602,5065,1537,2178,516537,upi
TRD0101915,TXN850168,aNANyA,Iyer,female,RELIANCE,BSE,options,11-05-2024,4037,5114,3467,4961,675639,net banking
TRD0101921,TXN496914,rAnI,ChaTTErjEE,F,SBIN,BSE,delivery,31-05-2024,2549,4270,3419,1308,456169,upi
TRD0101923,TXN797024,Manish,agaRwaL,M,NTPC,NSE,options,05-13-2024,2505,4467,1449,1875,449846,credit card
TRD0101916,TXN681869,SuReSH,MIsHrA,M,LT,NSE,delivery,2024-05-14,2411,689,3520,1627,694373,debit card
TRD0101915,TXN527031,AnAnya,iYer,female,TCS,BSE,delivery,05-2024-15,890,4603,4486,1097,398184,net banking
TRD0101922,TXN553031,dEePak,tiWARi,male,SBIN,NSE,delivery,05-16-2024,3259,2407,2838,4125,810216,net banking
TRD0101920,TXN100383,aRJUn,mehtA,M,ONGC,BSE,intraday,2024-05-17,3359,4778,4407,2034,83635,net banking
TRD0101923,TXN175015,mANish,agArWAl,M,RELIANCE,NSE,options,2024-05-18,1115,892,4592,1333,397210,debit card
TRD0101912,TXN417982,amIT,Gupta,M,RELIANCE,BSE,delivery,2024/05/19,4972,2203,1904,2471,699360,net banking
TRD0101918,TXN272536,vIKRAm,NaIDu,male,NTPC,NSE,options,20/05/2024,3701,1654,3117,2538,387009,credit card
TRD0101920,TXN965775,ArjuN,Mehta,M,SBIN,NSE,options,21-05-2024,1946,1410,3391,3505,56715,net banking
TRD0101919,TXN218294,snehA,das,female,HDFCBANK,BSE,delivery,05-2024-22,3693,2627,2483,3655,16313,credit card
TRD0101916,TXN489544,sUResH,MIsHrA,M,ONGC,NSE,options,05-2024-23,2726,4390,4177,1905,861436,debit card
TRD0101912,TXN880237,amiT,GUPTa,M,INFY,NSE,options,24-05-2024,2452,3567,1858,1091,724902,credit card
TRD0101918,TXN392354,ViKRaM,NAIDU,male,SBIN,BSE,options,2024-05-25,3712,3639,4088,2798,574755,upi
TRD0101913,TXN950919,pOOjA,Singh,F,ONGC,NSE,delivery,26/05/2024,841,2558,905,3115,238679,upi
TRD0101922,TXN634371,DEEpak,tiwArI,male,SBIN,NSE,delivery,05-27-2024,1203,3615,1717,2429,409503,upi
TRD0101910,TXN184424,rAhUL,sHARmA,male,LT,NSE,options,28/05/2024,1650,2489,2638,4370,427569,credit card
TRD0101910,TXN719222,RAhUl,SHarmA,male,INFY,NSE,delivery,05-01-2024,4328,4596,3459,3218,925283,credit card
TRD0101914,TXN988020,rohIt,paTEl,male,LT,NSE,futures,02-05-2024,2295,929,4024,2663,603232,debit card
TRD0101912,TXN711889,AmIt,gUpta,M,TCS,NSE,delivery,03/05/2024,1454,595,1085,3290,348342,debit card
TRD0101915,TXN374595,AnANYA,IyeR,female,ADANIPORTS,NSE,futures,2024-05-04,2875,2098,1459,4237,641930,net banking
TRD0101920,TXN314238,ARjuN,MEHTA,M,LT,BSE,delivery,2024/05/05,585,4208,2845,1009,404431,upi
TRD0101912,TXN967974,AMIt,GUpTA,M,ICICIBANK,BSE,options,05-06-2024,4718,4918,2458,2509,752316,net banking
TRD0101919,TXN415173,snehA,daS,female,SBIN,NSE,futures,05-07-2024,3001,4703,981,4366,742892,upi
TRD0101913,TXN429564,POoja,sINGH,F,SBIN,NSE,intraday,31-05-2024,2639,2036,1381,4469,247227,net banking
TRD0101912,TXN353379,amIt,guPTa,M,RELIANCE,BSE,futures,09/05/2024,1569,970,2911,1165,264811,credit card
TRD0101912,TXN996370,aMiT,GUPtA,M,ONGC,BSE,delivery,2024/05/10,2432,1367,3342,3899,568064,upi
TRD0101911,TXN351370,NeHa,vErmA,female,INFY,BSE,intraday,11/05/2024,3689,1690,850,2233,161000,upi
TRD0101924,TXN755256,iShA,kHAn,female,ONGC,BSE,options,05-12-2024,1392,3556,3003,3089,550911,net banking
TRD0101921,TXN345637,rANI,cHaTTerjeE,F,NTPC,NSE,options,31-05-2024,837,3893,2078,925,54442,credit card
TRD0101922,TXN590051,DEEPak,Tiwari,male,SBIN,NSE,intraday,05-14-2024,2598,2735,4445,4382,401411,net banking
TRD0101911,TXN563683,NEha,VERMa,female,INFY,BSE,delivery,15/05/2024,2437,4843,1942,4165,780815,credit card
TRD0101913,TXN976554,poojA,SiNgH,F,NTPC,NSE,intraday,05-16-2024,795,1973,4295,4939,343045,net banking
TRD0101923,TXN143674,mANIsh,agArWAl,M,RELIANCE,BSE,intraday,2024-05-17,3383,4507,1136,1223,696484,credit card
TRD0101917,TXN662542,KAVIta,jAiN,F,ONGC,BSE,delivery,31-05-2024,4812,1354,1894,3404,240521,credit card
TRD0101921,TXN716160,raNI,cHaTterJEE,F,ADANIPORTS,BSE,intraday,19/05/2024,517,4636,2149,4312,234897,credit card
TRD0101911,TXN579851,nEHa,Verma,female,HDFCBANK,BSE,intraday,05-2024-20,4989,2598,1253,1965,821493,upi
TRD0101914,TXN387073,rOHIT,PATEl,male,NTPC,BSE,options,21-05-2024,2658,2632,4325,856,825317,debit card
TRD0101924,TXN264900,IShA,kHAn,female,LT,NSE,futures,05-2024-22,4027,1475,1859,3586,316990,credit card
TRD0101915,TXN225831,aNANyA,Iyer,female,ONGC,BSE,delivery,05-2024-23,4114,4663,4271,4457,368945,debit card
TRD0101921,TXN936636,rAnI,ChaTTErjEE,F,ONGC,NSE,options,31-05-2024,2222,1459,1251,2758,796952,net banking
TRD0101923,TXN142900,Manish,agaRwaL,M,TCS,NSE,delivery,05-25-2024,4767,4369,1368,2714,157810,debit card
TRD0101916,TXN376821,SuReSH,MIsHrA,M,NTPC,BSE,options,26-05-2024,2050,4057,2632,2050,65599,debit card
TRD0101915,TXN746007,AnAnya,iYer,female,ADANIPORTS,BSE,delivery,27/05/2024,3945,2405,4795,1538,582907,credit card
TRD0101922,TXN985789,dEePak,tiWARi,male,ICICIBANK,BSE,options,28-05-2024,2659,2419,2372,3231,533320,credit card
TRD0101920,TXN467212,aRJUn,mehtA,M,INFY,BSE,futures,05-01-2024,2182,4229,4042,3167,292482,net banking
TRD0101923,TXN569763,mANish,agArWAl,M,HDFCBANK,BSE,options,05-2024-02,2692,1934,4777,1096,683307,net banking
TRD0101912,TXN510361,amIT,Gupta,M,ONGC,NSE,delivery,03/05/2024,583,2344,1402,3257,494880,upi
TRD0101918,TXN226572,vIKRAm,NaIDu,male,LT,BSE,options,04/05/2024,1200,2562,855,3061,240123,net banking
TRD0101920,TXN488602,ArjuN,Mehta,M,LT,BSE,intraday,2024/05/05,1697,756,4459,3565,383382,net banking
TRD0101919,TXN237127,snehA,das,female,INFY,BSE,futures,05-2024-06,883,752,4124,2968,78769,credit card
TRD0101916,TXN499138,sUResH,MIsHrA,M,NTPC,BSE,intraday,2024-05-07,799,3696,4172,1214,304053,net banking
TRD0101912,TXN534358,amiT,GUPTa,M,SBIN,NSE,options,2024-05-08,3753,4934,2427,1219,379975,net banking
TRD0101918,TXN417242,ViKRaM,NAIDU,male,ICICIBANK,BSE,options,31-05-2024,4291,4077,492,2900,914072,debit card
TRD0101913,TXN121770,pOOjA,Singh,F,TCS,BSE,futures,2024-05-10,3109,3133,4177,2956,949115,credit card
TRD0101922,TXN733425,DEEpak,tiwArI,male,LT,NSE,options,05-11-2024,3974,4500,4963,2934,679784,net banking
TRD0101910,TXN384451,rAhUL,sHARmA,male,HDFCBANK,NSE,delivery,05-12-2024,4464,1692,579,3728,136421,debit card
TRD0101910,TXN573173,RAhUl,SHarmA,male,NTPC,BSE,options,31-05-2024,4661,1647,2909,860,73847,debit card
TRD0101914,TXN852506,rohIt,paTEl,male,ONGC,BSE,delivery,2024-05-14,4440,4127,1479,2680,194796,credit card
