trade_id,transaction_id,first_name,surname,gender,stock_name,exchange,trade_type,trade_date,open_price,high_price,low_price,close_price,trade_volume,payment_method
TRD0101911,TXN734654,NEha,VERMa,female,HDFCBANK,NSE,options,2024-04-19,1438,1301,2882,782,965660,upi
TRD0101913,TXN360793,poojA,SiNgH,F,ONGC,NSE,delivery,04-20-2024,4134,1964,3602,4734,98523,net banking
TRD0101923,TXN647773,mANIsh,agArWAl,M,RELIANCE,NSE,futures,21/04/2024,3743,1967,2534,3424,286243,credit card
TRD0101917,TXN923575,KAVIta,jAiN,F,ADANIPORTS,NSE,options,2024-04-22,2778,4496,762,1923,46565,upi
TRD0101921,TXN593614,raNI,cHaTterJEE,F,SBIN,BSE,futures,2024/04/23,3682,3792,3682,2533,694323,net banking
TRD0101911,TXN195898,nEHa,Verma,female,ONGC,NSE,futures,2024/04/24,1281,2293,857,1292,581105,net banking
TRD0101914,TXN150854,rOHIT,PATEl,male,NTPC,BSE,delivery,2024/04/25,1985,2821,3165,4150,482957,net banking
TRD0101924,TXN688500,IShA,kHAn,female,SBIN,NSE,futures,04-26-2024,3478,2415,3999,2049,992720,debit card
TRD0101915,TXN328900,aNANyA,Iyer,female,TCS,BSE,intraday,27/04/2024,1525,2815,3093,1230,329068,net banking
TRD0101921,TXN932332,rAnI,ChaTTErjEE,F,ADANIPORTS,BSE,intraday,28-04-2024,2921,4073,4598,1281,65853,net banking
TRD0101923,TXN658004,Manish,agaRwaL,M,RELIANCE,BSE,futures,04-2024-01,4387,2387,4088,3990,844722,upi
TRD0101916,TXN203496,SuReSH,MIsHrA,M,RELIANCE,NSE,options,02/04/2024,3556,2521,3438,3743,415382,credit card
TRD0101915,TXN772107,AnAnya,iYer,female,ADANIPORTS,BSE,delivery,04-03-2024,1384,3455,4476,1713,714679,credit card
TRD0101922,TXN632471,dEePak,tiWARi,male,SBIN,NSE,intraday,04/04/2024,2671,3199,1783,3969,236260,net banking
TRD0101920,TXN956319,aRJUn,mehtA,M,INFY,BSE,delivery,2024/04/05,4002,2868,1578,1145,323535,debit card
TRD0101923,TXN402747,mANish,agArWAl,M,RELIANCE,BSE,delivery,31-04-2024,3347,1724,2985,4055,261737,net banking
TRD0101912,TXN614133,amIT,Gupta,M,ADANIPORTS,NSE,options,07-04-2024,1184,4987,2828,914,695643,credit card
TRD0101918,TXN868116,vIKRAm,NaIDu,male,TCS,BSE,delivery,31-04-2024,3312,3609,3248,2588,250059,debit card
TRD0101920,TXN714394,ArjuN,Mehta,M,HDFCBANK,BSE,intraday,04-09-2024,3579,602,1512,1046,999850,credit card
TRD0101919,TXN599096,snehA,das,female,INFY,BSE,intraday,04-2024-10,3778,3000,4375,4114,256042,credit card
TRD0101916,TXN831611,sUResH,MIsHrA,M,ONGC,NSE,options,04-2024-11,1522,5189,538,1820,683657,net banking
TRD0101912,TXN800120,amiT,GUPTa,M,ADANIPORTS,BSE,intraday,04-12-2024,2869,2459,3241,3350,654316,debit card
TRD0101918,TXN580600,ViKRaM,NAIDU,male,ICICIBANK,NSE,intraday,2024-04-13,1761,2584,719,2653,208613,credit card
TRD0101913,TXN979671,pOOjA,Singh,F,LT,NSE,futures,14-04-2024,4032,2775,1281,2723,485365,debit card
TRD0101922,TXN851440,DEEpak,tiwArI,male,NTPC,NSE,delivery,04-15-2024,1195,3874,4612,3449,305870,upi
TRD0101910,TXN694786,rAhUL,sHARmA,male,ADANIPORTS,BSE,options,04-16-2024,1073,3232,790,2227,381889,upi
TRD0101910,TXN226024,RAhUl,SHarmA,male,LT,BSE,delivery,2024-04-17,2787,2277,1555,608,250756,debit card
TRD0101914,TXN186137,rohIt,paTEl,male,LT,NSE,intraday,18-04-2024,3540,3674,2708,5000,392093,upi
TRD0101912,TXN120949,AmIt,gUpta,M,RELIANCE,NSE,options,04-2024-19,3210,4787,663,3569,456242,credit card
TRD0101915,TXN457532,AnANYA,IyeR,female,HDFCBANK,NSE,intraday,04-20-2024,1540,3899,4790,796,472700,upi
TRD0101920,TXN847219,ARjuN,MEHTA,M,INFY,NSE,delivery,2024/04/21,3604,3078,1495,1942,822193,credit card
TRD0101912,TXN560227,AMIt,GUpTA,M,TCS,BSE,options,2024/04/22,2905,1313,3991,1495,99161,upi
TRD0101919,TXN619214,snehA,daS,female,LT,NSE,options,04-2024-23,2255,3351,3246,3147,334402,debit card
TRD0101913,TXN885849,POoja,sINGH,F,RELIANCE,NSE,intraday,2024/04/24,1042,1291,4776,5098,457375,credit card
TRD0101912,TXN973591,amIt,guPTa,M,ADANIPORTS,BSE,futures,25/04/2024,2588,4729,3410,2114,932699,upi
TRD0101912,TXN785088,aMiT,GUPtA,M,ADANIPORTS,BSE,options,2024-04-26,4177,3360,3139,3121,149464,credit card
TRD0101911,TXN372043,NeHa,vErmA,female,SBIN,NSE,intraday,04-27-2024,3398,3364,2350,4080,113418,upi
TRD0101924,TXN269458,iShA,kHAn,female,NTPC,BSE,futures,04-2024-28,3555,2923,3173,1068,382381,upi
TRD0101921,TXN640810,rANI,cHaTTerjeE,F,LT,BSE,intraday,04-01-2024,2206,1533,1897,739,873878,credit card
TRD0101922,TXN408970,DEEPak,Tiwari,male,ONGC,BSE,intraday,02-04-2024,1870,3987,3312,5047,726622,upi
TRD0101911,TXN771161,NEha,VERMa,female,INFY,NSE,futures,03-04-2024,4506,1056,2020,3686,800465,upi
TRD0101913,TXN377919,poojA,SiNgH,F,SBIN,BSE,options,04-04-2024,2306,1892,2931,1721,767148,net banking
TRD0101923,TXN810603,mANIsh,agArWAl,M,ADANIPORTS,BSE,intraday,05-04-2024,3228,3865,2716,4897,277442,credit card
TRD0101917,TXN886742,KAVIta,jAiN,F,ONGC,BSE,delivery,2024/04/06,674,3252,3665,688,824857,net banking
TRD0101921,TXN228321,raNI,cHaTterJEE,F,TCS,BSE,intraday,04-2024-07,2878,3991,638,2072,70079,credit card
TRD0101911,TXN893253,nEHa,Verma,female,TCS,NSE,delivery,08-04-2024,1843,565,2147,2934,792997,debit card
TRD0101914,TXN834752,rOHIT,PATEl,male,TCS,BSE,futures,09-04-2024,3044,2598,4829,1785,368101,debit card
TRD0101924,TXN157057,IShA,kHAn,female,ONGC,NSE,delivery,2024/04/10,4455,3759,1837,2490,158553,upi
TRD0101915,TXN218962,aNANyA,Iyer,female,ADANIPORTS,NSE,intraday,31-04-2024,979,3100,543,3623,573824,net banking
TRD0101921,TXN710234,rAnI,ChaTTErjEE,F,ONGC,BSE,options,31-04-2024,4163,3813,1101,4961,69376,credit card
TRD0101923,TXN397927,Manish,agaRwaL,M,RELIANCE,BSE,delivery,13-04-2024,1208,555,4405,4887,616053,credit card
TRD0101916,TXN633680,SuReSH,MIsHrA,M,ONGC,NSE,options,2024-04-14,1697,4687,1701,680,554658,net banking
TRD0101915,TXN836282,AnAnya,iYer,female,SBIN,NSE,delivery,31-04-2024,2390,4910,2701,3194,414562,upi
TRD0101922,TXN782641,dEePak,tiWARi,male,LT,BSE,options,16/04/2024,3161,4066,4331,4387,456619,credit card
TRD0101920,TXN883165,aRJUn,mehtA,M,ADANIPORTS,BSE,options,2024/04/17,1361,4322,1771,1793,802644,net banking
TRD0101923,TXN805310,mANish,agArWAl,M,ADANIPORTS,NSE,intraday,2024-04-18,1577,3666,4868,3674,334296,debit card
TRD0101912,TXN527642,amIT,Gupta,M,RELIANCE,BSE,options,31-04-2024,567,1425,899,3624,532432,credit card
TRD0101918,TXN718684,vIKRAm,NaIDu,male,ONGC,BSE,futures,2024/04/20,1494,4182,2924,633,201953,credit card
TRD0101920,TXN903881,ArjuN,Mehta,M,INFY,NSE,futures,2024-04-21,2133,2882,1681,2515,636758,net banking
TRD0101919,TXN271296,snehA,das,female,RELIANCE,NSE,futures,22-04-2024,1679,1679,2856,3382,48144,upi
TRD0101916,TXN499836,sUResH,MIsHrA,M,INFY,BSE,intraday,2024/04/23,4388,2533,4363,2975,701271,debit card
TRD0101912,TXN673267,amiT,GUPTa,M,ONGC,BSE,intraday,2024/04/24,4976,2554,1609,3523,676882,credit card
TRD0101918,TXN124847,ViKRaM,NAIDU,male,SBIN,BSE,futures,25-04-2024,967,643,3561,636,941870,debit card
TRD0101913,TXN555027,pOOjA,Singh,F,NTPC,NSE,intraday,2024-04-26,1196,1248,4805,1759,867847,upi
TRD0101922,TXN149569,DEEpak,tiwArI,male,ADANIPORTS,BSE,intraday,27-04-2024,1643,590,3775,1225,323293,net banking
TRD0101910,TXN235042,rAhUL,sHARmA,male,TCS,NSE,options,28-04-2024,957,3515,2865,2749,326782,credit card
TRD0101910,TXN363028,RAhUl,SHarmA,male,ICICIBANK,BSE,futures,2024-04-01,2999,4595,2256,610,137194,debit card
TRD0101914,TXN465274,rohIt,paTEl,male,LT,NSE,futures,31-04-2024,982,1138,3346,1495,299791,debit card
TRD0101912,TXN624582,AmIt,gUpta,M,NTPC,NSE,delivery,2024-04-03,1585,2321,3447,2458,458312,credit card
TRD0101915,TXN105505,AnANYA,IyeR,female,RELIANCE,BSE,intraday,04-04-2024,4048,698,2026,2587,75815,net banking
TRD0101920,TXN957515,ARjuN,MEHTA,M,SBIN,BSE,futures,04-2024-05,500,1233,1570,3818,177717,net banking
TRD0101912,TXN231089,AMIt,GUpTA,M,LT,NSE,options,04-06-2024,1501,4531,822,4336,12168,debit card
TRD0101919,TXN726035,snehA,daS,female,INFY,NSE,options,2024/04/07,2542,639,1842,3021,308421,debit card
TRD0101913,TXN192407,POoja,sINGH,F,SBIN,NSE,intraday,04-2024-08,2082,910,2706,4938,875744,net banking
TRD0101912,TXN565389,amIt,guPTa,M,ONGC,NSE,options,2024-04-09,2624,4330,4819,782,240084,net banking
TRD0101912,TXN723554,aMiT,GUPtA,M,ONGC,NSE,options,31-04-2024,3827,2734,4899,4905,182730,upi
TRD0101911,TXN759694,NeHa,vErmA,female,TCS,BSE,options,04-11-2024,2938,962,3679,3327,607522,credit card
TRD0101924,TXN949078,iShA,kHAn,female,TCS,NSE,futures,12-04-2024,3894,1453,804,621,308229,debit card
TRD0101921,TXN404352,rANI,cHaTTerjeE,F,ICICIBANK,BSE,intraday,13/04/2024,3749,4861,3193,3054,851845,upi
TRD0101922,TXN457252,DEEPak,Tiwari,male,ICICIBANK,BSE,futures,31-04-2024,3620,895,3764,1548,377966,credit card
TRD0101911,TXN611595,NEha,VERMa,female,ADANIPORTS,BSE,intraday,04-15-2024,1933,2287,4906,793,917369,credit card
TRD0101913,TXN502296,poojA,SiNgH,F,INFY,NSE,delivery,04-2024-16,587,2539,3452,4687,579561,upi
TRD0101923,TXN549059,mANIsh,agArWAl,M,ADANIPORTS,NSE,delivery,04-17-2024,4385,2559,2956,5100,288238,net banking
TRD0101917,TXN466910,KAVIta,jAiN,F,INFY,BSE,options,31-04-2024,1559,2114,2392,4056,981070,debit card
TRD0101921,TXN774396,raNI,cHaTterJEE,F,TCS,BSE,intraday,04-2024-19,4930,2291,2882,3403,968372,net banking
TRD0101911,TXN489106,nEHa,Verma,female,ICICIBANK,BSE,delivery,2024-04-20,1544,516,1339,3339,15959,net banking
TRD0101914,TXN110315,rOHIT,PATEl,male,ICICIBANK,BSE,options,31-04-2024,1848,1888,1668,2380,322268,net banking
TRD0101924,TXN360707,IShA,kHAn,female,ONGC,NSE,delivery,22/04/2024,2173,4863,4743,2073,809943,upi
TRD0101915,TXN599236,aNANyA,Iyer,female,ICICIBANK,BSE,intraday,31-04-2024,2236,2801,1165,3817,562243,net banking
TRD0101921,TXN997150,rAnI,ChaTTErjEE,F,ADANIPORTS,BSE,intraday,2024/04/24,2585,933,491,3548,36494,credit card
TRD0101923,TXN920155,Manish,agaRwaL,M,NTPC,NSE,intraday,25-04-2024,2112,3763,955,4338,988848,net banking
TRD0101916,TXN379591,SuReSH,MIsHrA,M,SBIN,BSE,options,2024/04/26,4453,2540,4934,3751,455436,upi
TRD0101915,TXN915303,AnAnya,iYer,female,HDFCBANK,BSE,futures,2024-04-27,4351,1177,3981,1348,142355,credit card
TRD0101922,TXN662285,dEePak,tiWARi,male,RELIANCE,NSE,options,31-04-2024,2941,1868,4690,2837,794575,debit card
TRD0101920,TXN954557,aRJUn,mehtA,M,ADANIPORTS,BSE,options,04-2024-01,612,1188,1205,1764,926660,net banking
TRD0101923,TXN250923,mANish,agArWAl,M,SBIN,BSE,delivery,2024-04-02,826,4569,767,3445,794330,debit card
TRD0101912,TXN609969,amIT,Gupta,M,RELIANCE,NSE,intraday,2024-04-03,3712,914,2208,2586,69574,upi
TRD0101918,TXN396489,vIKRAm,NaIDu,male,NTPC,BSE,delivery,04-2024-04,1909,4213,1618,4123,588433,upi
TRD0101920,TXN494572,ArjuN,Mehta,M,LT,BSE,futures,04-05-2024,2021,3544,2386,1016,310871,upi
TRD0101919,TXN916018,snehA,das,female,HDFCBANK,BSE,options,2024/04/06,1473,2222,1912,4685,125144,net banking
TRD0101916,TXN350891,sUResH,MIsHrA,M,NTPC,NSE,delivery,31-04-2024,1244,670,762,1699,765851,credit card
TRD0101912,TXN284323,amiT,GUPTa,M,RELIANCE,NSE,options,08/04/2024,4197,1979,3434,536,409637,debit card
TRD0101918,TXN962577,ViKRaM,NAIDU,male,HDFCBANK,NSE,intraday,09/04/2024,3158,4195,3859,2514,999739,net banking
TRD0101913,TXN755318,pOOjA,Singh,F,NTPC,NSE,intraday,2024/04/10,4110,1222,539,3955,960139,debit card
TRD0101922,TXN876454,DEEpak,tiwArI,male,NTPC,BSE,options,11-04-2024,604,5075,1497,3460,362381,debit card
TRD0101910,TXN316980,rAhUL,sHARmA,male,ICICIBANK,BSE,futures,31-04-2024,3989,1411,3145,2493,660364,debit card
TRD0101910,TXN810823,RAhUl,SHarmA,male,HDFCBANK,NSE,intraday,04-2024-13,3419,1447,3565,2433,537277,credit card
TRD0101914,TXN786783,rohIt,paTEl,male,RELIANCE,BSE,intraday,2024-04-14,4246,4075,4689,1306,727458,debit card
