trade_id,transaction_id,first_name,surname,gender,stock_name,exchange,trade_type,trade_date,open_price,high_price,low_price,close_price,trade_volume,payment_method
TRD0101911,TXN701012,NeHa,vErmA,female,ONGC,NSE,options,19-12-2024,3762,1515,4584,1627,670468,upi
TRD0101924,TXN677573,iShA,kHAn,female,TCS,BSE,intraday,12-2024-20,3843,1077,4146,1909,869945,upi
TRD0101921,TXN342937,rANI,cHaTTerjeE,F,SBIN,BSE,intraday,2024-12-21,986,2124,3275,2857,130879,credit card
TRD0101922,TXN458344,DEEPak,Tiwari,male,INFY,NSE,delivery,12-2024-22,2374,3031,2327,1166,77947,upi
TRD0101911,TXN730313,NEha,VERMa,female,ICICIBANK,BSE,futures,12-2024-23,2783,4988,3924,584,844995,net banking
TRD0101913,TXN279470,poojA,SiNgH,F,TCS,BSE,futures,12-2024-24,3891,3437,2886,1505,909305,credit card
TRD0101923,TXN457004,mANIsh,agArWAl,M,TCS,BSE,intraday,2024-12-25,4177,2120,2361,1431,782092,credit card
TRD0101917,TXN423602,KAVIta,jAiN,F,LT,NSE,delivery,2024-12-26,1381,2497,3814,3971,853157,debit card
TRD0101921,TXN340813,raNI,cHaTterJEE,F,TCS,BSE,delivery,27-12-2024,2117,1355,957,2643,901974,upi
TRD0101911,TXN160895,nEHa,Verma,female,TCS,NSE,delivery,12-28-2024,1918,3767,2542,2876,901829,credit card
TRD0101914,TXN784284,rOHIT,PATEl,male,TCS,BSE,futures,31-12-2024,4318,3169,4207,4251,406700,net banking
TRD0101924,TXN377485,IShA,kHAn,female,ADANIPORTS,BSE,options,12-02-2024,1185,1214,2724,2550,75286,net banking
TRD0101915,TXN189872,aNANyA,Iyer,female,HDFCBANK,BSE,delivery,2024/12/03,2390,5168,2301,3988,671563,credit card
TRD0101921,TXN983472,rAnI,ChaTTErjEE,F,ICICIBANK,BSE,futures,2024/12/04,3767,4842,2122,4032,428628,upi
TRD0101923,TXN307965,Manish,agaRwaL,M,ADANIPORTS,NSE,options,2024/12/05,4461,2654,2321,1405,114106,credit card
TRD0101916,TXN354167,SuReSH,MIsHrA,M,ONGC,NSE,intraday,06-12-2024,3351,3265,453,751,188065,net banking
TRD0101915,TXN538334,AnAnya,iYer,female,INFY,NSE,delivery,07/12/2024,2512,2363,2160,2931,138169,credit card
TRD0101922,TXN490404,dEePak,tiWARi,male,RELIANCE,NSE,options,2024/12/08,1340,4906,2493,3987,970455,upi
TRD0101920,TXN932207,aRJUn,mehtA,M,ONGC,BSE,intraday,2024-12-09,2185,3836,1110,3966,767427,net banking
TRD0101923,TXN668591,mANish,agArWAl,M,RELIANCE,NSE,options,10/12/2024,1475,2874,1432,4960,389087,credit card
TRD0101912,TXN931019,amIT,Gupta,M,ONGC,BSE,delivery,2024/12/11,2819,2469,1996,3902,277407,net banking
TRD0101918,TXN775463,vIKRAm,NaIDu,male,LT,NSE,intraday,12-12-2024,4786,3723,3594,2665,487443,upi
TRD0101920,TXN843401,ArjuN,Mehta,M,INFY,NSE,futures,2024-12-13,1970,554,884,1363,603621,net banking
TRD0101919,TXN188530,snehA,das,female,NTPC,BSE,intraday,31-12-2024,753,2971,3960,4164,562552,upi
TRD0101916,TXN540174,sUResH,MIsHrA,M,HDFCBANK,NSE,delivery,12-15-2024,4830,3954,2726,872,210600,credit card
TRD0101912,TXN282356,amiT,GUPTa,M,ADANIPORTS,BSE,options,12-16-2024,2139,3580,1646,4920,676058,net banking
TRD0101918,TXN120414,ViKRaM,NAIDU,male,ADANIPORTS,BSE,options,12-2024-17,4188,705,4524,4904,771546,debit card
TRD0101913,TXN507335,pOOjA,Singh,F,ONGC,BSE,futures,12-18-2024,3889,1849,4255,948,204718,net banking
TRD0101922,TXN812108,DEEpak,tiwArI,male,HDFCBANK,NSE,futures,31-12-2024,2116,3356,3501,2838,165398,net banking
TRD0101910,TXN502008,rAhUL,sHARmA,male,SBIN,BSE,intraday,20-12-2024,2163,4347,3431,4079,334958,debit card
TRD0101910,TXN988570,RAhUl,SHarmA,male,TCS,NSE,options,2024/12/21,2203,4523,1419,1129,962692,credit card
TRD0101914,TXN783893,rohIt,paTEl,male,RELIANCE,NSE,delivery,2024/12/22,821,1530,2332,4050,680856,upi
TRD0101912,TXN321729,AmIt,gUpta,M,NTPC,BSE,futures,31-12-2024,3190,3017,2327,2883,165973,debit card
TRD0101915,TXN790739,AnANYA,IyeR,female,NTPC,NSE,intraday,2024-12-24,4861,3460,3841,2301,159923,upi
TRD0101920,TXN196110,ARjuN,MEHTA,M,SBIN,BSE,options,12-2024-25,2871,3076,4591,4232,459309,debit card
TRD0101912,TXN336327,AMIt,GUpTA,M,SBIN,BSE,futures,2024-12-26,651,4592,2425,1632,733244,upi
TRD0101919,TXN221273,snehA,daS,female,ICICIBANK,BSE,options,31-12-2024,1058,1190,807,2005,824555,debit card
TRD0101913,TXN426677,POoja,sINGH,F,LT,NSE,futures,2024-12-28,3728,1432,3365,925,590069,net banking
TRD0101912,TXN544451,amIt,guPTa,M,SBIN,NSE,options,31-12-2024,2620,3643,487,1762,861223,debit card
TRD0101912,TXN230303,aMiT,GUPtA,M,INFY,BSE,futures,2024/12/02,1407,4638,1896,1310,209475,net banking
TRD0101911,TXN440608,NeHa,vErmA,female,NTPC,NSE,futures,2024/12/03,703,1936,3664,1739,824525,debit card
TRD0101924,TXN658484,iShA,kHAn,female,ADANIPORTS,BSE,intraday,12-2024-04,1305,1853,2065,3977,825949,credit card
TRD0101921,TXN213228,rANI,cHaTTerjeE,F,ICICIBANK,NSE,intraday,2024-12-05,3700,975,1051,4942,833862,credit card
TRD0101922,TXN392054,DEEPak,Tiwari,male,ONGC,BSE,intraday,06-12-2024,3986,674,2588,3018,903036,net banking
TRD0101911,TXN944131,NEha,VERMa,female,INFY,NSE,delivery,07-12-2024,3082,4339,4903,4227,438878,upi
TRD0101913,TXN535953,poojA,SiNgH,F,INFY,BSE,options,2024-12-08,688,3663,2840,2326,68529,credit card
TRD0101923,TXN435187,mANIsh,agArWAl,M,ONGC,BSE,futures,2024/12/09,1993,4636,3358,1702,281858,credit card
TRD0101917,TXN580731,KAVIta,jAiN,F,RELIANCE,BSE,futures,12-10-2024,3226,4571,4440,965,73680,credit card
TRD0101921,TXN535448,raNI,cHaTterJEE,F,TCS,NSE,delivery,11-12-2024,3851,645,3039,1200,923742,upi
TRD0101911,TXN512667,nEHa,Verma,female,RELIANCE,BSE,futures,12/12/2024,2307,3670,1643,5080,273922,net banking
TRD0101914,TXN245835,rOHIT,PATEl,male,INFY,NSE,intraday,31-12-2024,3771,3750,3698,2696,844156,net banking
TRD0101924,TXN740132,IShA,kHAn,female,RELIANCE,NSE,options,14/12/2024,3891,1356,895,3751,702860,upi
TRD0101915,TXN422614,aNANyA,Iyer,female,HDFCBANK,BSE,intraday,12-2024-15,1016,5009,4300,3243,16730,credit card
TRD0101921,TXN635025,rAnI,ChaTTErjEE,F,INFY,NSE,intraday,16-12-2024,3459,4859,2066,2680,161320,upi
TRD0101923,TXN836926,Manish,agaRwaL,M,NTPC,BSE,intraday,12-2024-17,3456,612,2356,3337,865313,upi
TRD0101916,TXN982407,SuReSH,MIsHrA,M,TCS,NSE,options,12-2024-18,2739,2225,3381,3565,364051,upi
TRD0101915,TXN646050,AnAnya,iYer,female,NTPC,BSE,delivery,19-12-2024,4620,1405,4354,3320,348259,credit card
TRD0101922,TXN997302,dEePak,tiWARi,male,NTPC,BSE,options,12-2024-20,3919,1351,2299,2452,193281,credit card
TRD0101920,TXN714776,aRJUn,mehtA,M,ICICIBANK,BSE,futures,21-12-2024,507,2320,4070,2620,738563,debit card
TRD0101923,TXN277596,mANish,agArWAl,M,ONGC,NSE,delivery,12-2024-22,4050,4938,2240,912,597420,credit card
TRD0101912,TXN961316,amIT,Gupta,M,LT,NSE,options,12-23-2024,1924,4495,3519,607,913830,credit card
TRD0101918,TXN745096,vIKRAm,NaIDu,male,TCS,NSE,options,12-24-2024,3922,574,1772,3974,564338,credit card
TRD0101920,TXN122675,ArjuN,Mehta,M,LT,NSE,futures,25-12-2024,4497,1067,3773,2600,192504,credit card
TRD0101919,TXN234254,snehA,das,female,ADANIPORTS,NSE,options,12-2024-26,1760,4084,3522,5072,393152,net banking
TRD0101916,TXN106288,sUResH,MIsHrA,M,SBIN,BSE,futures,27/12/2024,1908,1306,639,1709,73046,credit card
TRD0101912,TXN254114,amiT,GUPTa,M,HDFCBANK,BSE,delivery,28-12-2024,3320,2401,2270,3869,476585,credit card
TRD0101918,TXN185709,ViKRaM,NAIDU,male,NTPC,BSE,intraday,2024-12-01,1347,982,2636,574,949773,net banking
TRD0101913,TXN665072,pOOjA,Singh,F,LT,NSE,delivery,12-02-2024,1079,4825,2115,4497,752375,net banking
TRD0101922,TXN408670,DEEpak,tiwArI,male,ONGC,BSE,options,03/12/2024,2406,3546,4756,3590,292373,upi
TRD0101910,TXN910584,rAhUL,sHARmA,male,TCS,NSE,delivery,12-04-2024,1078,5015,1597,4152,562850,credit card
TRD0101910,TXN430901,RAhUl,SHarmA,male,ADANIPORTS,BSE,futures,2024-12-05,807,2890,4728,3490,848785,upi
TRD0101914,TXN635107,rohIt,paTEl,male,INFY,NSE,delivery,31-12-2024,2940,2856,1182,3329,442949,debit card
TRD0101912,TXN750190,AmIt,gUpta,M,RELIANCE,NSE,futures,2024-12-07,1038,926,3084,2438,440638,net banking
TRD0101915,TXN811562,AnANYA,IyeR,female,NTPC,BSE,futures,08/12/2024,4455,1022,4815,3876,45108,credit card
TRD0101920,TXN452303,ARjuN,MEHTA,M,INFY,NSE,options,31-12-2024,2453,783,4237,1499,383830,net banking
TRD0101912,TXN359816,AMIt,GUpTA,M,TCS,NSE,futures,10/12/2024,1087,4655,4718,1704,77442,debit card
TRD0101919,TXN740996,snehA,daS,female,INFY,NSE,futures,12-2024-11,4125,4962,2369,1207,797154,debit card
TRD0101913,TXN215739,POoja,sINGH,F,LT,NSE,futures,12/12/2024,3914,1328,3041,4984,896496,credit card
TRD0101912,TXN712926,amIt,guPTa,M,LT,BSE,delivery,2024-12-13,1724,3371,3793,2469,693249,credit card
TRD0101912,TXN883024,aMiT,GUPtA,M,SBIN,NSE,futures,12-2024-14,621,2020,1916,4730,526423,credit card
TRD0101911,TXN285893,NeHa,vErmA,female,RELIANCE,NSE,intraday,15-12-2024,3814,671,815,1967,700744,net banking
TRD0101924,TXN697281,iShA,kHAn,female,LT,BSE,delivery,12-16-2024,3664,1413,4153,4739,770106,debit card
TRD0101921,TXN272561,rANI,cHaTTerjeE,F,ICICIBANK,NSE,futures,17-12-2024,3039,3287,4215,2589,166642,net banking
TRD0101922,TXN520030,DEEPak,Tiwari,male,RELIANCE,BSE,futures,2024-12-18,4853,2416,1433,1080,976678,upi
TRD0101911,TXN900676,NEha,VERMa,female,HDFCBANK,BSE,intraday,12-19-2024,3620,996,1314,3609,996903,upi
TRD0101913,TXN664489,poojA,SiNgH,F,NTPC,NSE,options,2024-12-20,2143,1482,1184,3254,930858,credit card
TRD0101923,TXN289512,mANIsh,agArWAl,M,LT,NSE,intraday,21-12-2024,3151,1841,3675,4175,535728,debit card
TRD0101917,TXN752981,KAVIta,jAiN,F,NTPC,BSE,delivery,2024/12/22,1264,2095,2042,808,951590,net banking
TRD0101921,TXN274677,raNI,cHaTterJEE,F,ONGC,BSE,intraday,12-2024-23,931,3671,1446,4903,742932,net banking
TRD0101911,TXN189471,nEHa,Verma,female,INFY,BSE,options,24/12/2024,694,2514,897,554,824890,debit card
TRD0101914,TXN113917,rOHIT,PATEl,male,INFY,NSE,intraday,25-12-2024,2869,4908,523,4798,323594,upi
TRD0101924,TXN964034,IShA,kHAn,female,NTPC,NSE,futures,26-12-2024,3049,3330,2376,1655,751571,net banking
TRD0101915,TXN356763,aNANyA,Iyer,female,LT,BSE,intraday,2024-12-27,4085,3366,1327,3510,933137,credit card
TRD0101921,TXN978635,rAnI,ChaTTErjEE,F,TCS,BSE,options,12-2024-28,644,5171,468,1956,413704,debit card
TRD0101923,TXN847374,Manish,agaRwaL,M,INFY,BSE,intraday,2024/12/01,1758,3436,3175,524,994106,debit card
TRD0101916,TXN107832,SuReSH,MIsHrA,M,RELIANCE,NSE,options,12-2024-02,2554,1978,1317,556,802010,upi
TRD0101915,TXN760208,AnAnya,iYer,female,ONGC,BSE,options,12-03-2024,4266,1005,523,2202,951151,upi
TRD0101922,TXN681349,dEePak,tiWARi,male,ICICIBANK,NSE,futures,12-04-2024,2363,1673,754,2278,45679,net banking
TRD0101920,TXN968549,aRJUn,mehtA,M,HDFCBANK,NSE,futures,2024/12/05,1444,3218,2044,3066,125959,debit card
TRD0101923,TXN615789,mANish,agArWAl,M,ONGC,BSE,delivery,12-06-2024,2770,532,2660,3751,124129,debit card
TRD0101912,TXN754577,amIT,Gupta,M,NTPC,BSE,intraday,2024/12/07,2444,3254,2348,2634,766175,debit card
TRD0101918,TXN121199,vIKRAm,NaIDu,male,NTPC,BSE,options,08-12-2024,3816,4476,4679,4146,120921,upi
TRD0101920,TXN237153,ArjuN,Mehta,M,ADANIPORTS,NSE,futures,2024-12-09,2538,2255,4308,3937,625521,upi
TRD0101919,TXN700227,snehA,das,female,TCS,BSE,futures,12-10-2024,1296,2625,806,2576,489753,debit card
TRD0101916,TXN518643,sUResH,MIsHrA,M,RELIANCE,BSE,delivery,2024-12-11,820,3671,3655,1745,748507,upi
TRD0101912,TXN854464,amiT,GUPTa,M,ICICIBANK,NSE,delivery,2024/12/12,1405,2754,2137,4764,345815,net banking
TRD0101918,TXN585201,ViKRaM,NAIDU,male,NTPC,NSE,delivery,2024/12/13,3848,2809,3943,2035,583652,upi
TRD0101913,TXN202496,pOOjA,Singh,F,HDFCBANK,BSE,intraday,2024-12-14,1329,4406,2967,855,594178,debit card
TRD0101922,TXN177534,DEEpak,tiwArI,male,ONGC,BSE,intraday,2024-12-15,2924,3215,2793,4940,827541,net banking
TRD0101910,TXN958800,rAhUL,sHARmA,male,ADANIPORTS,BSE,futures,2024/12/16,1332,2801,4925,1768,689195,debit card
TRD0101910,TXN507676,RAhUl,SHarmA,male,ICICIBANK,NSE,intraday,17/12/2024,2315,2641,3580,3618,371466,credit card
TRD0101914,TXN626452,rohIt,paTEl,male,TCS,BSE,futures,2024-12-18,3375,2613,1506,4433,353391,debit card
TRD0101912,TXN578534,AmIt,gUpta,M,LT,BSE,intraday,31-12-2024,4561,2269,4450,3260,930134,upi
TRD0101915,TXN684464,AnANYA,IyeR,female,INFY,BSE,delivery,12-20-2024,2465,4562,4814,3481,446971,upi
TRD0101920,TXN366091,ARjuN,MEHTA,M,TCS,BSE,delivery,21-12-2024,862,1548,4757,2733,654305,upi
TRD0101912,TXN859698,AMIt,GUpTA,M,LT,BSE,intraday,22-12-2024,1418,3982,2565,4258,972179,net banking
TRD0101919,TXN273601,snehA,daS,female,HDFCBANK,BSE,intraday,2024-12-23,557,1492,3343,3097,16011,net banking
TRD0101913,TXN969237,POoja,sINGH,F,HDFCBANK,BSE,options,24-12-2024,3046,1411,4946,4143,633388,net banking
TRD0101912,TXN491359,amIt,guPTa,M,LT,NSE,options,25/12/2024,1841,3036,4955,1949,657812,debit card
TRD0101912,TXN374708,aMiT,GUPtA,M,ICICIBANK,BSE,intraday,31-12-2024,4632,4708,3875,658,387118,net banking
TRD0101911,TXN393952,NeHa,vErmA,female,ONGC,NSE,futures,27/12/2024,1119,2729,4360,1161,121920,net banking
TRD0101924,TXN644750,iShA,kHAn,female,RELIANCE,NSE,options,28-12-2024,3587,799,1023,1915,12016,net banking
TRD0101921,TXN617387,rANI,cHaTTerjeE,F,SBIN,NSE,options,2024/12/01,2564,4866,4328,4296,236304,upi
TRD0101922,TXN546512,DEEPak,Tiwari,male,RELIANCE,BSE,delivery,02/12/2024,4605,4106,4778,5027,651217,upi
TRD0101911,TXN569126,NEha,VERMa,female,ICICIBANK,BSE,futures,31-12-2024,4725,2984,782,1139,253096,upi
TRD0101913,TXN819742,poojA,SiNgH,F,NTPC,NSE,options,2024/12/04,2670,3821,4322,4729,177372,upi
TRD0101923,TXN597146,mANIsh,agArWAl,M,RELIANCE,NSE,futures,31-12-2024,4938,2960,2338,1338,77641,upi
TRD0101917,TXN645634,KAVIta,jAiN,F,LT,BSE,options,2024-12-06,957,3798,3226,4455,235072,upi
TRD0101921,TXN373565,raNI,cHaTterJEE,F,RELIANCE,NSE,futures,12-07-2024,1737,2629,4386,3163,366525,upi
TRD0101911,TXN326963,nEHa,Verma,female,HDFCBANK,BSE,intraday,2024-12-08,1092,2401,3153,2863,219974,net banking
TRD0101914,TXN828351,rOHIT,PATEl,male,SBIN,BSE,delivery,2024-12-09,2997,3461,2318,1753,719433,net banking
TRD0101924,TXN317330,IShA,kHAn,female,ICICIBANK,NSE,intraday,12-2024-10,4306,1349,4652,1061,56017,net banking
TRD0101915,TXN153090,aNANyA,Iyer,female,ADANIPORTS,BSE,futures,2024-12-11,2160,3444,935,2196,32375,upi
TRD0101921,TXN930755,rAnI,ChaTTErjEE,F,TCS,BSE,futures,12-2024-12,4354,4129,4986,3201,711888,credit card
TRD0101923,TXN397812,Manish,agaRwaL,M,INFY,NSE,delivery,13-12-2024,1912,3621,4091,3823,929252,net banking
TRD0101916,TXN952198,SuReSH,MIsHrA,M,TCS,BSE,futures,12-2024-14,4680,1599,1673,699,540950,upi
TRD0101915,TXN753268,AnAnya,iYer,female,SBIN,NSE,futures,2024-12-15,3890,1925,4621,4019,491801,upi
TRD0101922,TXN704362,dEePak,tiWARi,male,ADANIPORTS,BSE,options,16-12-2024,3217,4202,3453,1863,961596,debit card
TRD0101920,TXN739536,aRJUn,mehtA,M,SBIN,BSE,options,31-12-2024,560,1320,1357,2341,771345,debit card
TRD0101923,TXN541018,mANish,agArWAl,M,INFY,NSE,options,12-2024-18,4150,4530,3081,2695,693567,net banking
TRD0101912,TXN365954,amIT,Gupta,M,ADANIPORTS,NSE,delivery,19-12-2024,2229,2124,3430,4414,479847,net banking
TRD0101918,TXN970102,vIKRAm,NaIDu,male,HDFCBANK,BSE,delivery,2024/12/20,1831,2304,3531,4952,24699,upi
TRD0101920,TXN699929,ArjuN,Mehta,M,NTPC,NSE,delivery,21/12/2024,3358,3217,1983,1313,420439,credit card
TRD0101919,TXN298027,snehA,das,female,RELIANCE,BSE,futures,12-2024-22,1298,2411,2526,3090,662266,debit card
TRD0101916,TXN685975,sUResH,MIsHrA,M,HDFCBANK,NSE,futures,23/12/2024,1269,2054,2102,2587,69500,debit card
TRD0101912,TXN340884,amiT,GUPTa,M,LT,NSE,delivery,2024/12/24,2564,4917,1306,4278,599692,credit card
TRD0101918,TXN351931,ViKRaM,NAIDU,male,ADANIPORTS,BSE,futures,12-2024-25,2081,2288,2047,4196,885108,credit card
TRD0101913,TXN676376,pOOjA,Singh,F,ADANIPORTS,NSE,futures,12-26-2024,809,2016,3242,921,783569,upi
TRD0101922,TXN394257,DEEpak,tiwArI,male,ICICIBANK,BSE,intraday,12-27-2024,3307,4508,3577,2521,542505,upi
TRD0101910,TXN547438,rAhUL,sHARmA,male,ICICIBANK,BSE,futures,2024/12/28,3321,2612,723,4903,617228,credit card
TRD0101910,TXN261848,RAhUl,SHarmA,male,SBIN,BSE,intraday,12-01-2024,4261,5093,3984,4022,641026,net banking
TRD0101914,TXN271944,rohIt,paTEl,male,ADANIPORTS,BSE,delivery,31-12-2024,3727,2541,1657,4611,996767,upi
TRD0101912,TXN889902,AmIt,gUpta,M,ONGC,BSE,intraday,12-2024-03,4185,4501,4715,2568,465689,debit card
TRD0101915,TXN718348,AnANYA,IyeR,female,HDFCBANK,NSE,options,31-12-2024,4888,1225,4745,901,565602,upi
TRD0101920,TXN738460,ARjuN,MEHTA,M,ONGC,NSE,options,31-12-2024,4742,3725,4305,3403,528170,net banking
TRD0101912,TXN125043,AMIt,GUpTA,M,SBIN,NSE,intraday,06-12-2024,3461,4069,2892,4829,661435,debit card
TRD0101919,TXN986465,snehA,daS,female,NTPC,BSE,delivery,2024/12/07,2457,506,2460,990,600022,credit card
TRD0101913,TXN631691,POoja,sINGH,F,ICICIBANK,BSE,futures,31-12-2024,2798,2341,4218,1567,663274,debit card
TRD0101912,TXN751493,amIt,guPTa,M,ONGC,NSE,options,09/12/2024,3485,1209,1325,3742,706953,credit card
TRD0101912,TXN514551,aMiT,GUPtA,M,LT,NSE,options,31-12-2024,3147,2811,1715,3970,430180,upi
TRD0101911,TXN643683,NeHa,vErmA,female,ADANIPORTS,NSE,intraday,11-12-2024,1999,1634,575,782,627286,upi
TRD0101924,TXN746752,iShA,kHAn,female,NTPC,NSE,delivery,12-12-2024,2422,1819,4802,3989,697050,credit card
TRD0101921,TXN937026,rANI,cHaTTerjeE,F,SBIN,NSE,delivery,2024-12-13,1044,4015,1018,2141,864004,upi
TRD0101922,TXN646527,DEEPak,Tiwari,male,LT,NSE,delivery,14-12-2024,1315,2265,3458,3231,994581,net banking
TRD0101911,TXN737272,NEha,VERMa,female,ONGC,NSE,futures,31-12-2024,4164,3662,3127,2936,408147,debit card
TRD0101913,TXN131525,poojA,SiNgH,F,ICICIBANK,BSE,options,2024-12-16,1537,2737,599,4686,254073,credit card
TRD0101923,TXN498408,mANIsh,agArWAl,M,LT,BSE,intraday,2024-12-17,2896,3444,1723,3663,881672,net banking
TRD0101917,TXN991780,KAVIta,jAiN,F,TCS,NSE,intraday,18/12/2024,4007,799,1918,4020,15381,net banking
TRD0101921,TXN210214,raNI,cHaTterJEE,F,TCS,NSE,intraday,31-12-2024,3260,3399,4002,562,358578,credit card
TRD0101911,TXN225012,nEHa,Verma,female,NTPC,BSE,futures,20-12-2024,2376,2665,4157,1850,118939,credit card
TRD0101914,TXN872951,rOHIT,PATEl,male,TCS,BSE,options,12-2024-21,4210,1031,2501,1951,106876,upi
TRD0101924,TXN717467,IShA,kHAn,female,SBIN,NSE,intraday,12-2024-22,2084,1555,2882,4972,674579,net banking
TRD0101915,TXN816346,aNANyA,Iyer,female,HDFCBANK,BSE,intraday,23/12/2024,4239,773,1958,3772,910627,credit card
TRD0101921,TXN137050,rAnI,ChaTTErjEE,F,ICICIBANK,BSE,intraday,24/12/2024,2475,1037,4008,675,418216,upi
TRD0101923,TXN933305,Manish,agaRwaL,M,ADANIPORTS,BSE,options,2024-12-25,3465,4763,4222,2892,351013,upi
TRD0101916,TXN503035,SuReSH,MIsHrA,M,ICICIBANK,NSE,delivery,26/12/2024,2738,3056,3342,4580,820211,upi
TRD0101915,TXN266719,AnAnya,iYer,female,NTPC,NSE,options,2024/12/27,1728,5133,553,868,556518,net banking
TRD0101922,TXN224178,dEePak,tiWARi,male,NTPC,NSE,futures,2024/12/28,3995,1494,2747,3873,701182,credit card
TRD0101920,TXN168194,aRJUn,mehtA,M,LT,BSE,options,12-2024-01,532,2139,2330,4164,87243,net banking
TRD0101923,TXN993515,mANish,agArWAl,M,ICICIBANK,BSE,futures,12-02-2024,571,4105,692,1581,261155,credit card
TRD0101912,TXN860183,amIT,Gupta,M,NTPC,BSE,delivery,03-12-2024,3373,3873,3728,2320,615196,credit card
TRD0101918,TXN511219,vIKRAm,NaIDu,male,TCS,BSE,intraday,2024/12/04,1828,2403,2035,4752,931681,upi
TRD0101920,TXN769483,ArjuN,Mehta,M,ONGC,NSE,intraday,12-05-2024,3746,2526,1562,1062,581188,upi
TRD0101919,TXN772372,snehA,das,female,TCS,BSE,options,2024/12/06,4171,4121,4209,1797,544516,debit card
TRD0101916,TXN854288,sUResH,MIsHrA,M,RELIANCE,BSE,intraday,07/12/2024,3399,4068,563,2850,777838,net banking
TRD0101912,TXN355691,amiT,GUPTa,M,SBIN,NSE,options,08-12-2024,4473,5137,1018,3968,942767,upi
TRD0101918,TXN103411,ViKRaM,NAIDU,male,HDFCBANK,NSE,options,2024/12/09,3152,4993,4095,4700,507403,credit card
TRD0101913,TXN950702,pOOjA,Singh,F,LT,BSE,futures,10/12/2024,2168,1691,673,2103,734456,net banking
TRD0101922,TXN689665,DEEpak,tiwArI,male,INFY,NSE,options,2024/12/11,4984,2887,2094,2575,264741,credit card
TRD0101910,TXN395492,rAhUL,sHARmA,male,INFY,NSE,intraday,2024-12-12,2622,4246,2055,1919,440539,net banking
TRD0101910,TXN126577,RAhUl,SHarmA,male,ICICIBANK,BSE,futures,12-2024-13,2138,4422,628,3315,889386,upi
TRD0101914,TXN684432,rohIt,paTEl,male,INFY,NSE,futures,14/12/2024,3760,4037,719,2755,132594,net banking
