trade_id,transaction_id,first_name,surname,gender,stock_name,exchange,trade_type,trade_date,open_price,high_price,low_price,close_price,trade_volume,payment_method
TRD0101921,TXN384207,rANI,cHaTTerjeE,F,ICICIBANK,NSE,futures,21-01-2024,1448,3951,1969,2502,88433,net banking
TRD0101922,TXN786291,DEEPak,Tiwari,male,ONGC,BSE,options,01-2024-22,3524,3199,1149,2403,272667,upi
TRD0101911,TXN527213,NEha,VERMa,female,HDFCBANK,BSE,futures,23/01/2024,4278,1554,4295,3561,977628,credit card
TRD0101913,TXN229151,poojA,SiNgH,F,LT,BSE,intraday,2024/01/24,3740,4205,3752,4322,874169,credit card
TRD0101923,TXN304909,mANIsh,agArWAl,M,ICICIBANK,NSE,intraday,31-01-2024,2481,1122,2480,2464,389144,debit card
TRD0101917,TXN588019,KAVIta,jAiN,F,LT,NSE,options,26-01-2024,1315,1487,1927,2991,772602,credit card
TRD0101921,TXN470227,raNI,cHaTterJEE,F,NTPC,BSE,delivery,31-01-2024,693,4670,2772,4419,688413,credit card
TRD0101911,TXN122022,nEHa,Verma,female,TCS,BSE,delivery,01-28-2024,3628,3579,4799,1963,953254,debit card
TRD0101914,TXN895347,rOHIT,PATEl,male,NTPC,NSE,intraday,31-01-2024,2159,3408,479,3790,905141,credit card
TRD0101924,TXN562981,IShA,kHAn,female,ADANIPORTS,BSE,intraday,2024-01-02,2077,989,4114,1918,950888,net banking
TRD0101915,TXN497767,aNANyA,Iyer,female,LT,BSE,delivery,31-01-2024,1561,911,1055,4206,881341,net banking
TRD0101921,TXN192502,rAnI,ChaTTErjEE,F,HDFCBANK,NSE,futures,2024/01/04,3076,4444,1773,1960,618948,net banking
TRD0101923,TXN493123,Manish,agaRwaL,M,LT,NSE,delivery,05-01-2024,3754,1642,2364,537,541130,net banking
TRD0101916,TXN498821,SuReSH,MIsHrA,M,INFY,BSE,delivery,06-01-2024,1571,2928,572,3810,238053,credit card
TRD0101915,TXN319699,AnAnya,iYer,female,TCS,BSE,options,07/01/2024,1544,1315,2697,2212,20255,credit card
TRD0101922,TXN306736,dEePak,tiWARi,male,ADANIPORTS,BSE,delivery,01-08-2024,4159,4262,1654,2538,189068,debit card
TRD0101920,TXN881098,aRJUn,mehtA,M,NTPC,BSE,intraday,31-01-2024,3544,3364,4573,798,758822,upi
TRD0101923,TXN151275,mANish,agArWAl,M,NTPC,NSE,intraday,10/01/2024,3861,5035,2893,1132,254404,credit card
TRD0101912,TXN521021,amIT,Gupta,M,HDFCBANK,NSE,intraday,31-01-2024,735,4747,1907,3958,162797,credit card
TRD0101918,TXN972685,vIKRAm,NaIDu,male,INFY,NSE,futures,31-01-2024,1817,1640,593,1435,122315,debit card
TRD0101920,TXN979982,ArjuN,Mehta,M,HDFCBANK,BSE,intraday,31-01-2024,1455,4212,2352,3462,405954,upi
TRD0101919,TXN799037,snehA,das,female,HDFCBANK,BSE,delivery,01-2024-14,641,4784,4558,3349,124562,upi
TRD0101916,TXN580576,sUResH,MIsHrA,M,RELIANCE,NSE,options,15/01/2024,1131,2977,1681,1709,280857,debit card
TRD0101912,TXN620947,amiT,GUPTa,M,LT,NSE,intraday,2024/01/16,3132,596,1582,2558,868228,debit card
TRD0101918,TXN149089,ViKRaM,NAIDU,male,ONGC,NSE,intraday,2024/01/17,869,1411,2874,3064,214753,net banking
TRD0101913,TXN624020,pOOjA,Singh,F,RELIANCE,BSE,futures,31-01-2024,3158,1270,4914,684,651677,debit card
TRD0101922,TXN968043,DEEpak,tiwArI,male,INFY,BSE,options,01-2024-19,1224,3660,2268,2653,61347,net banking
TRD0101910,TXN174871,rAhUL,sHARmA,male,HDFCBANK,BSE,options,2024-01-20,1895,4856,968,1568,789294,debit card
TRD0101910,TXN222143,RAhUl,SHarmA,male,ICICIBANK,NSE,options,31-01-2024,925,1574,2267,2105,995815,net banking
TRD0101914,TXN952538,rohIt,paTEl,male,INFY,BSE,delivery,22/01/2024,1626,3800,902,1077,231041,upi
TRD0101912,TXN557263,AmIt,gUpta,M,NTPC,NSE,intraday,2024/01/23,2213,2689,4361,3361,747400,net banking
TRD0101915,TXN741707,AnANYA,IyeR,female,NTPC,NSE,options,24-01-2024,954,3829,3428,2870,336713,net banking
TRD0101920,TXN303026,ARjuN,MEHTA,M,ADANIPORTS,NSE,intraday,01-25-2024,3369,1180,1255,3823,325887,debit card
TRD0101912,TXN881075,AMIt,GUpTA,M,LT,BSE,options,01-26-2024,796,631,4418,2348,178711,credit card
TRD0101919,TXN665701,snehA,daS,female,NTPC,NSE,options,2024-01-27,1143,2400,4266,2134,228247,credit card
TRD0101913,TXN513891,POoja,sINGH,F,ADANIPORTS,NSE,delivery,2024-01-28,1123,4049,3222,2528,490593,credit card
TRD0101912,TXN578842,amIt,guPTa,M,TCS,BSE,intraday,01-2024-01,1832,4659,4265,3502,501130,credit card
TRD0101912,TXN750710,aMiT,GUPtA,M,SBIN,NSE,intraday,01-2024-02,1527,3591,3581,4636,91232,net banking
TRD0101911,TXN685904,NeHa,vErmA,female,RELIANCE,NSE,intraday,31-01-2024,2059,1808,791,1385,521269,credit card
TRD0101924,TXN578717,iShA,kHAn,female,TCS,BSE,delivery,04/01/2024,3253,4367,2937,797,161512,net banking
TRD0101921,TXN675942,rANI,cHaTTerjeE,F,LT,BSE,delivery,2024-01-05,1072,4209,4914,989,52288,debit card
TRD0101922,TXN486904,DEEPak,Tiwari,male,HDFCBANK,BSE,delivery,01-06-2024,4298,4320,2591,4631,511734,upi
TRD0101911,TXN832527,NEha,VERMa,female,ICICIBANK,BSE,intraday,01-2024-07,2907,2646,3185,2300,260345,credit card
TRD0101913,TXN850517,poojA,SiNgH,F,TCS,NSE,delivery,01-08-2024,2704,2611,2976,3952,809243,debit card
TRD0101923,TXN467154,mANIsh,agArWAl,M,RELIANCE,NSE,futures,09/01/2024,1892,1251,2287,3344,973144,upi
TRD0101917,TXN603588,KAVIta,jAiN,F,ICICIBANK,BSE,delivery,01-10-2024,3414,1593,1129,1095,222667,upi
TRD0101921,TXN565158,raNI,cHaTterJEE,F,RELIANCE,NSE,intraday,11/01/2024,1980,4946,3923,1325,983485,debit card
TRD0101911,TXN440036,nEHa,Verma,female,SBIN,BSE,intraday,2024-01-12,4427,4756,4955,2042,687040,debit card
TRD0101914,TXN738625,rOHIT,PATEl,male,INFY,NSE,delivery,13-01-2024,4738,1776,1674,2082,801997,upi
TRD0101924,TXN880879,IShA,kHAn,female,RELIANCE,BSE,delivery,14-01-2024,1515,5178,4978,2420,162572,net banking
TRD0101915,TXN429208,aNANyA,Iyer,female,SBIN,NSE,options,2024/01/15,2109,1269,1671,2015,135023,debit card
TRD0101921,TXN692836,rAnI,ChaTTErjEE,F,TCS,BSE,options,16-01-2024,1337,2458,2593,1561,836640,debit card
TRD0101923,TXN753282,Manish,agaRwaL,M,LT,BSE,futures,01-17-2024,1343,4058,4910,2656,884819,net banking
TRD0101916,TXN862568,SuReSH,MIsHrA,M,LT,BSE,intraday,01-2024-18,1301,3869,2974,4661,816135,net banking
TRD0101915,TXN527199,AnAnya,iYer,female,NTPC,BSE,intraday,19/01/2024,501,3104,4378,3468,445292,net banking
TRD0101922,TXN361902,dEePak,tiWARi,male,LT,NSE,delivery,20/01/2024,2595,4100,1694,2779,906860,upi
TRD0101920,TXN430443,aRJUn,mehtA,M,ADANIPORTS,BSE,intraday,01-21-2024,4389,1852,3524,1008,483452,upi
TRD0101923,TXN278112,mANish,agArWAl,M,ADANIPORTS,BSE,intraday,01-2024-22,4168,5146,1853,1221,330548,net banking
TRD0101912,TXN755306,amIT,Gupta,M,ONGC,BSE,futures,23/01/2024,1534,4449,3625,3293,680594,credit card
TRD0101918,TXN210387,vIKRAm,NaIDu,male,LT,NSE,futures,01-2024-24,3194,2428,3669,2257,972185,upi
TRD0101920,TXN668870,ArjuN,Mehta,M,TCS,NSE,intraday,25/01/2024,1603,1595,1462,3607,141537,credit card
TRD0101919,TXN314463,snehA,das,female,LT,BSE,futures,01-2024-26,4799,3408,4021,4574,621872,debit card
TRD0101916,TXN910655,sUResH,MIsHrA,M,SBIN,BSE,futures,2024-01-27,4588,4196,3899,508,647590,net banking
TRD0101912,TXN397776,amiT,GUPTa,M,ICICIBANK,NSE,futures,28/01/2024,1759,1532,2491,3190,668893,upi
TRD0101918,TXN764546,ViKRaM,NAIDU,male,INFY,NSE,intraday,01-01-2024,1865,1332,1654,4119,483896,upi
TRD0101913,TXN899542,pOOjA,Singh,F,ADANIPORTS,NSE,delivery,01-02-2024,1042,4265,2535,3332,563680,debit card
TRD0101922,TXN470380,DEEpak,tiwArI,male,TCS,NSE,options,03-01-2024,4018,4949,2396,2014,62436,net banking
TRD0101910,TXN296390,rAhUL,sHARmA,male,HDFCBANK,BSE,delivery,2024-01-04,1376,4684,3601,2988,824362,credit card
TRD0101910,TXN453792,RAhUl,SHarmA,male,LT,NSE,intraday,01-05-2024,3714,4517,1047,1930,920661,credit card
TRD0101914,TXN554414,rohIt,paTEl,male,HDFCBANK,NSE,intraday,01-2024-06,3309,4328,2074,3606,354211,net banking
TRD0101912,TXN375517,AmIt,gUpta,M,HDFCBANK,BSE,intraday,01-2024-07,2849,5015,2810,1440,227882,net banking
TRD0101915,TXN543912,AnANYA,IyeR,female,RELIANCE,NSE,intraday,01-2024-08,4238,2515,1508,1119,731650,net banking
TRD0101920,TXN605612,ARjuN,MEHTA,M,NTPC,BSE,intraday,01-2024-09,3588,4766,1447,1709,213835,debit card
TRD0101912,TXN998203,AMIt,GUpTA,M,SBIN,NSE,options,10/01/2024,1959,3556,3474,2897,246404,credit card
TRD0101919,TXN661841,snehA,daS,female,RELIANCE,BSE,futures,11-01-2024,1231,881,3274,1279,965004,debit card
TRD0101913,TXN693872,POoja,sINGH,F,SBIN,BSE,delivery,01-2024-12,528,4565,3607,4357,57068,net banking
TRD0101912,TXN155139,amIt,guPTa,M,SBIN,BSE,delivery,2024/01/13,4585,720,4959,3815,213239,net banking
TRD0101912,TXN794000,aMiT,GUPtA,M,TCS,BSE,intraday,2024-01-14,4419,5173,4193,679,257660,net banking
TRD0101911,TXN174264,NeHa,vErmA,female,ADANIPORTS,NSE,intraday,2024-01-15,660,1210,514,1368,951885,upi
TRD0101924,TXN436462,iShA,kHAn,female,INFY,BSE,intraday,16-01-2024,4932,2670,1723,2874,109707,net banking
TRD0101921,TXN721438,rANI,cHaTTerjeE,F,SBIN,BSE,intraday,17/01/2024,4539,4732,4959,4934,148823,credit card
TRD0101922,TXN509160,DEEPak,Tiwari,male,INFY,BSE,delivery,01-2024-18,1177,4424,4402,2016,65492,net banking
TRD0101911,TXN919724,NEha,VERMa,female,RELIANCE,BSE,futures,31-01-2024,3731,3073,4640,926,783843,upi
TRD0101913,TXN154717,poojA,SiNgH,F,SBIN,BSE,delivery,31-01-2024,4772,2391,4796,1778,788553,debit card
TRD0101923,TXN703566,mANIsh,agArWAl,M,RELIANCE,BSE,futures,21/01/2024,3903,2591,1113,2879,98265,net banking
TRD0101917,TXN154628,KAVIta,jAiN,F,HDFCBANK,NSE,futures,22-01-2024,2786,3256,2912,2801,738232,debit card
TRD0101921,TXN138716,raNI,cHaTterJEE,F,ONGC,NSE,options,23-01-2024,4873,2862,4647,4954,735222,credit card
TRD0101911,TXN795549,nEHa,Verma,female,SBIN,NSE,intraday,01-2024-24,3891,4706,4801,4276,662819,net banking
TRD0101914,TXN674053,rOHIT,PATEl,male,HDFCBANK,NSE,delivery,25/01/2024,1046,3107,820,2365,138695,upi
TRD0101924,TXN833342,IShA,kHAn,female,INFY,NSE,delivery,01-26-2024,3898,2197,1437,1299,680136,credit card
TRD0101915,TXN206194,aNANyA,Iyer,female,INFY,BSE,intraday,01-2024-27,4610,5088,3362,900,508653,upi
TRD0101921,TXN488452,rAnI,ChaTTErjEE,F,INFY,BSE,futures,2024/01/28,1744,1429,3377,664,180343,net banking
TRD0101923,TXN664290,Manish,agaRwaL,M,ADANIPORTS,BSE,delivery,01-2024-01,1432,3371,4284,2205,435981,upi
TRD0101916,TXN143546,SuReSH,MIsHrA,M,SBIN,BSE,futures,2024-01-02,1898,724,3637,3937,884579,net banking
TRD0101915,TXN370474,AnAnya,iYer,female,INFY,NSE,delivery,03/01/2024,4370,1360,1438,2444,952691,upi
TRD0101922,TXN432204,dEePak,tiWARi,male,ICICIBANK,BSE,intraday,01-2024-04,725,565,4634,1050,157193,upi
TRD0101920,TXN159909,aRJUn,mehtA,M,ICICIBANK,NSE,futures,2024/01/05,1086,1445,2394,2857,19993,upi
TRD0101923,TXN559320,mANish,agArWAl,M,ICICIBANK,NSE,options,2024-01-06,2626,4292,846,1483,457780,net banking
TRD0101912,TXN594270,amIT,Gupta,M,ICICIBANK,BSE,intraday,2024-01-07,3403,1208,2909,2485,752016,upi
TRD0101918,TXN846431,vIKRAm,NaIDu,male,TCS,BSE,intraday,2024-01-08,3209,5035,503,1257,736527,net banking
TRD0101920,TXN202079,ArjuN,Mehta,M,LT,BSE,intraday,09/01/2024,1081,4595,1910,3151,968073,debit card
TRD0101919,TXN502475,snehA,das,female,ICICIBANK,BSE,futures,10-01-2024,1499,1182,1904,2805,665278,debit card
TRD0101916,TXN572112,sUResH,MIsHrA,M,INFY,NSE,options,2024/01/11,650,3138,2562,1243,364959,net banking
TRD0101912,TXN722458,amiT,GUPTa,M,RELIANCE,BSE,intraday,2024-01-12,710,4638,2882,1089,167312,net banking
TRD0101918,TXN754373,ViKRaM,NAIDU,male,INFY,NSE,futures,31-01-2024,1953,2518,2579,1874,366428,upi
TRD0101913,TXN112894,pOOjA,Singh,F,ADANIPORTS,NSE,delivery,2024-01-14,2772,4413,2917,1189,453761,credit card
TRD0101922,TXN189778,DEEpak,tiwArI,male,TCS,NSE,futures,01-15-2024,726,3706,2030,1855,356940,upi
TRD0101910,TXN739639,rAhUL,sHARmA,male,SBIN,NSE,delivery,2024/01/16,2743,1866,1168,2198,116861,net banking
TRD0101910,TXN835365,RAhUl,SHarmA,male,NTPC,NSE,futures,01-17-2024,1405,2242,2224,2799,583824,debit card
TRD0101914,TXN277796,rohIt,paTEl,male,ADANIPORTS,NSE,intraday,01-18-2024,3540,4340,2722,4241,815450,debit card
TRD0101912,TXN359364,AmIt,gUpta,M,HDFCBANK,BSE,delivery,2024/01/19,1651,4716,1590,4376,193289,debit card
TRD0101915,TXN433226,AnANYA,IyeR,female,ICICIBANK,NSE,futures,01-20-2024,2622,1089,664,2948,736628,debit card
TRD0101920,TXN959294,ARjuN,MEHTA,M,ICICIBANK,BSE,futures,21/01/2024,3943,2455,461,3474,115414,credit card
TRD0101912,TXN718367,AMIt,GUpTA,M,ADANIPORTS,BSE,options,22/01/2024,2199,4549,877,1955,257234,debit card
TRD0101919,TXN234416,snehA,daS,female,ICICIBANK,NSE,futures,23/01/2024,3152,2858,2903,4744,987714,upi
TRD0101913,TXN482198,POoja,sINGH,F,SBIN,BSE,delivery,2024-01-24,3236,2658,1963,2782,476704,upi
TRD0101912,TXN603787,amIt,guPTa,M,RELIANCE,NSE,futures,25-01-2024,3297,724,1712,543,442982,net banking
TRD0101912,TXN180907,aMiT,GUPtA,M,NTPC,NSE,options,2024/01/26,4829,998,2473,1156,30875,net banking
TRD0101911,TXN480121,NeHa,vErmA,female,ICICIBANK,BSE,options,2024/01/27,4874,3733,716,2036,520628,net banking
TRD0101924,TXN482455,iShA,kHAn,female,NTPC,BSE,intraday,01-2024-28,2862,2363,2530,3708,301627,debit card
TRD0101921,TXN214359,rANI,cHaTTerjeE,F,RELIANCE,BSE,options,31-01-2024,3418,3160,1821,3175,495392,upi
TRD0101922,TXN259250,DEEPak,Tiwari,male,SBIN,NSE,intraday,02/01/2024,4237,1661,484,4067,966787,credit card
TRD0101911,TXN685943,NEha,VERMa,female,TCS,NSE,options,01-03-2024,1039,3783,643,3794,173935,upi
TRD0101913,TXN817196,poojA,SiNgH,F,INFY,BSE,futures,04/01/2024,3774,1859,3228,4417,65110,credit card
TRD0101923,TXN360093,mANIsh,agArWAl,M,NTPC,BSE,futures,05/01/2024,1462,4436,2081,1746,637574,upi
TRD0101917,TXN215790,KAVIta,jAiN,F,ICICIBANK,NSE,delivery,01-06-2024,4274,5048,4401,5058,575016,upi
TRD0101921,TXN157806,raNI,cHaTterJEE,F,LT,BSE,futures,2024/01/07,2538,3320,3002,3251,486328,credit card
TRD0101911,TXN509912,nEHa,Verma,female,ONGC,NSE,delivery,08-01-2024,648,3552,4090,4829,325680,upi
TRD0101914,TXN990143,rOHIT,PATEl,male,ADANIPORTS,BSE,intraday,2024-01-09,736,3863,3002,3533,391849,upi
TRD0101924,TXN277339,IShA,kHAn,female,TCS,BSE,futures,10-01-2024,2888,3958,1326,4724,12094,credit card
TRD0101915,TXN804366,aNANyA,Iyer,female,ONGC,NSE,options,01-2024-11,4779,1601,3001,2048,444873,upi
TRD0101921,TXN439269,rAnI,ChaTTErjEE,F,LT,NSE,options,12-01-2024,3201,4464,1426,3592,562041,credit card
TRD0101923,TXN295976,Manish,agaRwaL,M,ADANIPORTS,BSE,options,2024-01-13,2259,4259,704,4497,516333,upi
TRD0101916,TXN398840,SuReSH,MIsHrA,M,NTPC,BSE,options,01-14-2024,1913,1287,3453,2750,230465,upi
TRD0101915,TXN427362,AnAnya,iYer,female,HDFCBANK,BSE,intraday,15/01/2024,2142,4530,1316,4694,213290,net banking
TRD0101922,TXN173361,dEePak,tiWARi,male,INFY,BSE,intraday,16/01/2024,532,4999,3673,2495,441807,upi
TRD0101920,TXN409542,aRJUn,mehtA,M,ONGC,NSE,futures,2024-01-17,4264,2636,2272,1346,956858,debit card
TRD0101923,TXN117090,mANish,agArWAl,M,LT,BSE,delivery,01-2024-18,1447,783,819,2357,517771,net banking
TRD0101912,TXN998142,amIT,Gupta,M,HDFCBANK,NSE,intraday,2024/01/19,966,3057,1734,1526,14495,upi
TRD0101918,TXN740196,vIKRAm,NaIDu,male,RELIANCE,NSE,options,01-2024-20,1053,2229,1743,2321,874318,credit card
TRD0101920,TXN332225,ArjuN,Mehta,M,ADANIPORTS,NSE,delivery,01-21-2024,3674,3543,4095,545,677842,credit card
TRD0101919,TXN988202,snehA,das,female,SBIN,NSE,delivery,01-2024-22,960,3882,615,1136,951220,upi
TRD0101916,TXN951639,sUResH,MIsHrA,M,ONGC,BSE,futures,01-2024-23,2245,3192,4174,1352,751708,credit card
TRD0101912,TXN180781,amiT,GUPTa,M,INFY,NSE,futures,24/01/2024,1718,3615,4189,2671,992826,net banking
TRD0101918,TXN609858,ViKRaM,NAIDU,male,TCS,BSE,intraday,2024-01-25,3421,1182,3122,5049,57477,net banking
TRD0101913,TXN731620,pOOjA,Singh,F,INFY,BSE,delivery,2024/01/26,1256,3747,2983,1786,487331,credit card
TRD0101922,TXN693482,DEEpak,tiwArI,male,LT,NSE,options,01-2024-27,4968,4011,1299,1281,50031,net banking
TRD0101910,TXN734753,rAhUL,sHARmA,male,LT,BSE,delivery,2024/01/28,4086,1853,1352,2634,497019,credit card
TRD0101910,TXN766518,RAhUl,SHarmA,male,TCS,NSE,delivery,01/01/2024,1478,4559,1822,2212,143914,upi
TRD0101914,TXN253238,rohIt,paTEl,male,ICICIBANK,NSE,futures,31-01-2024,2041,878,1625,2980,376728,net banking
TRD0101912,TXN881483,AmIt,gUpta,M,RELIANCE,NSE,options,2024-01-03,893,2172,3465,3973,39080,upi
TRD0101915,TXN957548,AnANYA,IyeR,female,INFY,BSE,intraday,01-2024-04,2495,2130,3098,1545,148921,net banking
TRD0101920,TXN827311,ARjuN,MEHTA,M,LT,NSE,futures,01-2024-05,2387,4367,628,2028,425547,debit card
TRD0101912,TXN612534,AMIt,GUpTA,M,INFY,NSE,delivery,06/01/2024,1583,2972,4727,3571,362665,credit card
TRD0101919,TXN380367,snehA,daS,female,ADANIPORTS,BSE,options,01-2024-07,855,3948,1645,4250,600619,credit card
TRD0101913,TXN976925,POoja,sINGH,F,LT,NSE,options,31-01-2024,1164,3515,2579,4113,726787,upi
TRD0101912,TXN517364,amIt,guPTa,M,ADANIPORTS,NSE,futures,01-2024-09,955,3666,4292,3430,981725,upi
TRD0101912,TXN932083,aMiT,GUPtA,M,SBIN,BSE,intraday,01-10-2024,3267,716,3814,559,14100,upi
TRD0101911,TXN778641,NeHa,vErmA,female,INFY,NSE,options,2024-01-11,3453,3028,3555,4252,992292,debit card
TRD0101924,TXN276142,iShA,kHAn,female,HDFCBANK,NSE,intraday,01-2024-12,810,1153,2867,1626,561992,debit card
TRD0101921,TXN202452,rANI,cHaTTerjeE,F,ONGC,NSE,delivery,01-2024-13,2729,3174,4357,4456,151409,net banking
TRD0101922,TXN981288,DEEPak,Tiwari,male,ADANIPORTS,BSE,options,14/01/2024,4802,2271,4657,2781,909516,debit card
TRD0101911,TXN749918,NEha,VERMa,female,LT,BSE,options,2024/01/15,3021,4740,3605,5069,449912,debit card
TRD0101913,TXN519108,poojA,SiNgH,F,NTPC,BSE,futures,16-01-2024,2664,2714,1762,2252,301661,debit card
TRD0101923,TXN139515,mANIsh,agArWAl,M,RELIANCE,BSE,futures,17-01-2024,1708,3486,2685,1029,780164,debit card
TRD0101917,TXN483331,KAVIta,jAiN,F,RELIANCE,NSE,delivery,18/01/2024,4204,5090,1831,4849,331715,debit card
TRD0101921,TXN831037,raNI,cHaTterJEE,F,HDFCBANK,NSE,options,01-19-2024,2580,2949,4918,4608,830026,credit card
TRD0101911,TXN811355,nEHa,Verma,female,NTPC,BSE,intraday,01-20-2024,3952,3690,4180,2355,36245,credit card
TRD0101914,TXN910271,rOHIT,PATEl,male,SBIN,BSE,futures,2024-01-21,3982,2761,3907,5084,742402,upi
TRD0101924,TXN203467,IShA,kHAn,female,ICICIBANK,BSE,delivery,31-01-2024,2251,953,4794,1904,806573,net banking
TRD0101915,TXN764775,aNANyA,Iyer,female,TCS,BSE,delivery,01-2024-23,2610,1475,4748,4925,626911,debit card
TRD0101921,TXN960697,rAnI,ChaTTErjEE,F,ONGC,NSE,futures,2024/01/24,2585,2625,3097,2990,211499,credit card
TRD0101923,TXN156796,Manish,agaRwaL,M,LT,NSE,futures,2024/01/25,4434,1844,2211,4406,610296,net banking
TRD0101916,TXN915163,SuReSH,MIsHrA,M,ICICIBANK,NSE,intraday,26/01/2024,663,1244,2928,1649,258053,net banking
TRD0101915,TXN663207,AnAnya,iYer,female,SBIN,NSE,intraday,31-01-2024,2486,4901,4476,5036,306318,debit card
TRD0101922,TXN371053,dEePak,tiWARi,male,INFY,BSE,options,01-28-2024,4896,4709,4022,1395,400360,net banking
TRD0101920,TXN883566,aRJUn,mehtA,M,ADANIPORTS,NSE,intraday,01/01/2024,1264,4214,3762,612,647561,upi
TRD0101923,TXN444117,mANish,agArWAl,M,ADANIPORTS,BSE,futures,31-01-2024,2258,3302,2719,2740,86762,credit card
TRD0101912,TXN612645,amIT,Gupta,M,RELIANCE,BSE,options,03/01/2024,2479,687,3381,3184,42711,net banking
TRD0101918,TXN963836,vIKRAm,NaIDu,male,SBIN,BSE,delivery,2024/01/04,2048,983,846,4540,393242,debit card
TRD0101920,TXN473476,ArjuN,Mehta,M,TCS,NSE,intraday,2024-01-05,1234,4636,3581,836,831612,net banking
TRD0101919,TXN159050,snehA,das,female,INFY,NSE,intraday,2024/01/06,3973,1025,2956,4001,808877,credit card
TRD0101916,TXN327505,sUResH,MIsHrA,M,NTPC,BSE,intraday,31-01-2024,4761,771,1591,2646,30260,credit card
TRD0101912,TXN989431,amiT,GUPTa,M,NTPC,BSE,delivery,01-2024-08,2403,4899,1600,1929,434306,debit card
TRD0101918,TXN598035,ViKRaM,NAIDU,male,NTPC,BSE,options,2024/01/09,1185,3291,3439,4420,860728,debit card
TRD0101913,TXN793864,pOOjA,Singh,F,LT,NSE,delivery,01-10-2024,617,3401,4825,3593,717950,net banking
TRD0101922,TXN391800,DEEpak,tiwArI,male,ONGC,BSE,delivery,01-11-2024,2299,2263,873,3749,676074,upi
TRD0101910,TXN836735,rAhUL,sHARmA,male,INFY,BSE,delivery,01-2024-12,1501,1271,3464,4308,275237,debit card
TRD0101910,TXN130209,RAhUl,SHarmA,male,HDFCBANK,NSE,futures,13-01-2024,4248,3250,3061,582,505040,debit card
TRD0101914,TXN211607,rohIt,paTEl,male,LT,NSE,options,2024/01/14,4795,5190,996,2859,733655,credit card
